"","Site_Year_Code","Lowest_Common_Taxon_Name","Habitat","Habitat_2","Trophic_Level","Trophic_Category","Sampled_households","Est_Num_Community_Households","Sampled_Population","Est_Comm_Population","Percent_Using_mean","Percent_Attempting_to_Harvest_mean","Percent_Harvesting_mean","Percent_Receiving_mean","Percent_Giving_mean","Reported_Pounds_Harvested_sum","Estimated_Total_Pounds_Harvested_sum","Percapita_Pounds_Harvested_sum","Number_Of_Resource_Harvested_sum","Estimated_Amount_Harvested_sum"
"147","Angoon_2012","Lingcod","Marine","Marine",4,"Tertiary Consumer",51,122,143,342.1,0.078,0.078,0.059,0.02,0,63,150.7,0.4,10,23.9
"148","Angoon_2012","Marten","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc)",51,122,143,342.1,0.02,0.02,0.02,0,0,0,0,0,3,7.2
"149","Angoon_2012","Mink","Terrestrial","Terrestrial",3,"Secondary Consumer",51,122,143,342.1,0.02,0.02,0.02,0,0,0,0,0,2,4.8
"150","Angoon_2012","Moose","Terrestrial","Terrestrial",2,"Primary Consumer",51,122,143,342.1,0.059,0,0,0.059,0.02,0,0,0,0,0
"151","Angoon_2012","Mussel","Nearshore","Nearshore",2,"Primary Consumer",51,122,143,342.1,0.02,0.02,0.02,0,0,7.5,17.9,0.1,5,12
"152","Angoon_2012","Octopus","Marine","Marine",3,"Secondary Consumer",51,122,143,342.1,0.078,0.078,0.078,0.02,0.02,44.8,109.3,0.3,44.8,109.3
"153","Angoon_2012","Pink Salmon","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",51,122,143,342.1,0.255,0.176,0.176,0.118,0.059,177.2,424.3,1.2,68,162.8
"154","Angoon_2012","Plants/Greens","Terrestrial","Terrestrial",1,"Primary Producer",51,122,143,342.1,0.0871111116666667,0.0654444444444444,0.0632222222222222,0.0326666666666667,0.024,58.4,142.6,0.3,58.4,142.6
"155","Angoon_2012","Rainbow Trout","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",51,122,143,342.1,0.02,0.02,0.02,0.02,0,6,14.4,0,3,7.2
"156","Angoon_2012","Rockfish","Marine","Marine",3.5,"Omnivore (pc/sc)",51,122,143,342.1,0.07375,0.04425,0.0345,0.03425,0.03925,391,935.3,2.7,141,337.3
"157","Angoon_2012","Sablefish (black cod)","Marine","Marine",3.5,"Omnivore (pc/sc)",51,122,143,342.1,0.078,0.039,0.02,0.039,0.02,80,191.4,0.6,20,47.8
"158","Angoon_2012","Sculpin","Marine","Marine",3,"Secondary Consumer",51,122,143,342.1,0.02,0.02,0.02,0,0,4,9.6,0,4,9.6
"159","Angoon_2012","Sea Urchin","Nearshore","Nearshore",2,"Primary Consumer",51,122,143,342.1,0.02,0.02,0.02,0,0,0,0,0,0,0
"160","Angoon_2012","Seal","Marine","Marine",4.5,"Omnivore (high level generalist)",51,122,143,342.1,0.412,0.098000005,0.098000005,0.333,0.098000005,756,1808.5,5.3,9,21.5
"161","Angoon_2012","Seaweed/Kelp","Nearshore",NA,1,"Primary Producer",51,122,143,342.1,0.153000006,0.0826,0.0826,0.101999996,0.055,435.9,1082.8,3.1,177,439.5
"162","Angoon_2012","Shrimp","Marine","Marine",2.5,"Omnivore (pp/pc)",51,122,143,342.1,0.137,0.078,0.078,0.078,0,13.1,31.9,0.1,6.5,15.9
"163","Angoon_2012","Smelt","Freshwater_Anadromous","Freshwater_Anadromous",3,"Secondary Consumer",51,122,143,342.1,0.078,0,0,0.078,0,0,0,0,0,0
"164","Angoon_2012","Sockeye Salmon","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",51,122,143,342.1,0.745,0.39200002,0.373,0.52900004,0.353,1681.6,4262.9,12.5,363,920.2
"165","Angoon_2012","Tanner Crab","Marine","Marine",3,"Secondary Consumer",51,122,143,342.1,0.059,0.059,0.059,0.02,0.059,116,277.5,0.8,58,138.7
"166","Angoon_2012","Upland Game Birds","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc)",51,122,143,342.1,0,0.02,0,0,0,0,0,0,0,0
"167","Angoon_2012","Wood","Terrestrial","Terrestrial",1,"Primary Producer",51,122,143,342.1,0.0395,0.0295,0,0.01,0.01,0,0,0,0,0
"168","Beecher Pass_1987","Abalone","Nearshore","Nearshore",2,"Primary Consumer",5,17,13,44.2,0.4,NA,0.2,0.4,0,5,17,0.38,5,17
"169","Beecher Pass_1987","Berries","Terrestrial","Terrestrial",1,"Primary Producer",5,17,13,44.2,0.8,NA,0.8,0.2,0.2,159,541,12.24,106,360
"170","Beecher Pass_1987","Black Bear","Terrestrial","Terrestrial",3.5,"Omnivore (pp/pc/sc)",5,17,13,44.2,0.4,NA,0.2,0.2,0,58,197,4.46,1,3
"171","Beecher Pass_1987","Chinook Salmon","Freshwater_Anadromous","Freshwater_Anadromous",4,"Tertiary Consumer",5,17,13,44.2,1,NA,0.8,0.8,0.4,657.9,2237,50.61,43,146
"172","Beecher Pass_1987","Chiton","Nearshore","Nearshore",2,"Primary Consumer",5,17,13,44.2,0.2,NA,0,0.2,0,0,0,0,0,0
"173","Beecher Pass_1987","Chum Salmon","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",5,17,13,44.2,0.4,NA,0.2,0.2,0.2,62,211,4.77,10,34
"174","Beecher Pass_1987","Clam","Nearshore","Nearshore",2,"Primary Consumer",5,17,13,44.2,0.6,NA,0.6,0,0.2,77.75,264,5.97,25,85
"175","Beecher Pass_1987","Coho Salmon","Freshwater_Anadromous","Freshwater_Anadromous",4,"Tertiary Consumer",5,17,13,44.2,1,NA,1,0.2,0.2,731.5,2487,56.27,95,323
"176","Beecher Pass_1987","Deer","Terrestrial","Terrestrial",2,"Primary Consumer",5,17,13,44.2,1,NA,0.8,0.4,0.4,960,3264,73.85,12,41
"177","Beecher Pass_1987","Dolly Varden","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",5,17,13,44.2,1,NA,0.8,0.2,0.4,189,643,14.55,70,238
"178","Beecher Pass_1987","Duck","Terrestrial","Freshwater/marine",2.5,"Omnivore (pp/pc)",5,17,13,44.2,0.8,NA,0.8,0,0.6,203.35,691,15.63,245,833
"179","Beecher Pass_1987","Dungeness Crab","Nearshore","Nearshore",3,"Secondary Consumer",5,17,13,44.2,1,NA,0.8,0.8,0.6,419.76,1427,32.29,318,1081
"180","Beecher Pass_1987","Gadiformes","Marine","Marine",3.5,"Omnivore (pc/sc)",5,17,13,44.2,0.8,NA,0.6,0.2,0,80,272,6.15,25,85
"181","Beecher Pass_1987","Geese","Terrestrial","Freshwater/terrestrial/marine",2.5,"Omnivore (pp/pc)",5,17,13,44.2,0.2,NA,0.2,0,0.2,85,289,6.54,25,85
"182","Beecher Pass_1987","Halibut","Marine","Marine",4,"Tertiary Consumer",5,17,13,44.2,1,NA,1,0.6,1,976,3318,75.07,976,3318
"183","Beecher Pass_1987","Herring Roe","Nearshore","Nearshore",3,"Secondary Consumer",5,17,13,44.2,0.2,NA,0,0.2,0,0,0,0,0,0
"184","Beecher Pass_1987","King Crab","Marine","Marine",2.5,"Omnivore (pp/pc)",5,17,13,44.2,0.4,NA,0.2,0.4,0,31.8,108,2.44,6,20
"185","Beecher Pass_1987","Moose","Terrestrial","Terrestrial",2,"Primary Consumer",5,17,13,44.2,0.2,NA,0.2,0,0.2,400,1360,30.77,1,3
"186","Beecher Pass_1987","Octopus","Marine","Marine",3,"Secondary Consumer",5,17,13,44.2,0.2,NA,0.2,0,0.2,51.2,174,3.94,8,27
"187","Beecher Pass_1987","Pink Salmon","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",5,17,13,44.2,0.6,NA,0.4,0.2,0.2,134.2,456,10.32,61,207
"188","Beecher Pass_1987","Plants/Greens","Terrestrial","Terrestrial",1,"Primary Producer",5,17,13,44.2,0.8,NA,0.6,0.2,0,9,31,0.7,9,31
"189","Beecher Pass_1987","Rockfish","Marine","Marine",3.5,"Omnivore (pc/sc)",5,17,13,44.2,0.6,NA,0.6,0,0.4,154,524,11.86,77,262
"190","Beecher Pass_1987","Scallop","Marine","Marine",2,"Primary Consumer",5,17,13,44.2,0.2,NA,0.2,0,0,1,3,0.07,1,3
"191","Beecher Pass_1987","Sea Cucumber","Nearshore","Nearshore",2.5,"Omnivore (pp/pc)",5,17,13,44.2,0.4,NA,0.2,0.2,0.2,80,272,6.15,10,34
"192","Beecher Pass_1987","Seaweed/Kelp","Nearshore",NA,1,"Primary Producer",5,17,13,44.2,0,NA,0,0,0.2,0,0,0,0,0
"193","Beecher Pass_1987","Shrimp","Marine","Marine",2.5,"Omnivore (pp/pc)",5,17,13,44.2,0.8,NA,0.6,0.6,0.2,523,1778,40.23,523,1778
"194","Beecher Pass_1987","Sockeye Salmon","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",5,17,13,44.2,0.6,NA,0.4,0.4,0.2,116.1,395,8.94,27,92
"195","Beecher Pass_1987","Tanner Crab","Marine","Marine",3,"Secondary Consumer",5,17,13,44.2,0.8,NA,0.2,0.6,0,16.5,56,1.27,10,34
"196","Beecher Pass_1987","Unknown Non-Salmon Fish","Marine","Marine",3.5,"Omnivore (pc/sc)",5,17,13,44.2,0.2,NA,0.2,0,0,4,14,0.32,4,14
"197","Beecher Pass_1987","Upland Game Birds","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc)",5,17,13,44.2,0.4,NA,0.4,0,0.4,15.4,52,1.18,22,75
"198","Beecher Pass_1987","Wood","Terrestrial","Terrestrial",1,"Primary Producer",5,17,13,44.2,1,NA,1,0.2,0.2,0,0,0,24,82
"199","Coffman Cove_1987","Abalone","Nearshore","Nearshore",2,"Primary Consumer",41,66,120,185.9,0.124,NA,0.124,0,0,NA,146,0.79,NA,146
"200","Coffman Cove_1987","Berries","Terrestrial","Terrestrial",1,"Primary Producer",41,66,120,185.9,0.50200003,NA,0.485,0.046,0.12100001,NA,751,4.04,NA,500
"201","Coffman Cove_1987","Black Bear","Terrestrial","Terrestrial",3.5,"Omnivore (pp/pc/sc)",41,66,120,185.9,0.03,NA,0,0.03,0,NA,0,0,NA,0
"202","Coffman Cove_1987","Chinook Salmon","Freshwater_Anadromous","Freshwater_Anadromous",4,"Tertiary Consumer",41,66,120,185.9,0.607,NA,0.53099996,0.19700001,0.213,NA,6615,35.58,NA,432
"203","Coffman Cove_1987","Chiton","Nearshore","Nearshore",2,"Primary Consumer",41,66,120,185.9,0.046,NA,0.016,0.03,0,NA,8,0.04,NA,1
"204","Coffman Cove_1987","Chum Salmon","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",41,66,120,185.9,0.046,NA,0.046,0,0,NA,58,0.31,NA,9
"205","Coffman Cove_1987","Clam","Nearshore","Nearshore",2,"Primary Consumer",41,66,120,185.9,0.213,NA,0.183,0.03,0.046,NA,351,1.89,NA,113
"206","Coffman Cove_1987","Coho Salmon","Freshwater_Anadromous","Freshwater_Anadromous",4,"Tertiary Consumer",41,66,120,185.9,0.442,NA,0.442,0.033,0.141,NA,2265,12.18,NA,294
"207","Coffman Cove_1987","Deer","Terrestrial","Terrestrial",2,"Primary Consumer",41,66,120,185.9,0.731,NA,0.56700003,0.272,0.216,NA,11085,59.62,NA,139
"208","Coffman Cove_1987","Dolly Varden","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",41,66,120,185.9,0.65199995,NA,0.577,0.21,0.15100001,NA,3538,19.03,NA,1310
"209","Coffman Cove_1987","Duck","Terrestrial","Freshwater/marine",2.5,"Omnivore (pp/pc)",41,66,120,185.9,0.105,NA,0.088999994,0.046,0,NA,130,0.7,NA,157
"210","Coffman Cove_1987","Dungeness Crab","Nearshore","Nearshore",3,"Secondary Consumer",41,66,120,185.9,0.639,NA,0.305,0.547,0.135,NA,689,3.71,NA,522
"211","Coffman Cove_1987","Flounder","Marine","Marine",3,"Secondary Consumer",41,66,120,185.9,0.03,NA,0.03,0,0.03,NA,6,0.03,NA,2
"212","Coffman Cove_1987","Gadiformes","Marine","Marine",3.5,"Omnivore (pc/sc)",41,66,120,185.9,0.318,NA,0.272,0.046,0.062,NA,705,3.79,NA,220
"213","Coffman Cove_1987","Geese","Terrestrial","Freshwater/terrestrial/marine",2.5,"Omnivore (pp/pc)",41,66,120,185.9,0.105,NA,0.075,0.03,0,NA,27,0.15,NA,8
"214","Coffman Cove_1987","Halibut","Marine","Marine",4,"Tertiary Consumer",41,66,120,185.9,0.55,NA,0.426,0.278,0.35099998,NA,5259,28.29,NA,5259
"215","Coffman Cove_1987","Herring","Marine","Marine",3,"Secondary Consumer",41,66,120,185.9,0.062,NA,0.046,0.016,0,NA,82,0.44,NA,82
"216","Coffman Cove_1987","Herring Roe","Nearshore","Nearshore",3,"Secondary Consumer",41,66,120,185.9,0.016,NA,0.016,0,0.016,NA,27,0.15,NA,27
"217","Coffman Cove_1987","King Crab","Marine","Marine",2.5,"Omnivore (pp/pc)",41,66,120,185.9,0.078,NA,0.016,0.062,0,NA,6,0.03,NA,1
"218","Coffman Cove_1987","Moose","Terrestrial","Terrestrial",2,"Primary Consumer",41,66,120,185.9,0.049000002,NA,0,0.049000002,0,NA,0,0,NA,0
"219","Coffman Cove_1987","Octopus","Marine","Marine",3,"Secondary Consumer",41,66,120,185.9,0.049000002,NA,0.033,0.016,0.016,NA,21,0.11,NA,3
"220","Coffman Cove_1987","Pink Salmon","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",41,66,120,185.9,0.075,NA,0.075,0,0,NA,97,0.52,NA,44
"221","Coffman Cove_1987","Plants/Greens","Terrestrial","Terrestrial",1,"Primary Producer",41,66,120,185.9,0.124,NA,0.062,0.062,0.016,NA,56,0.3,NA,56
"222","Coffman Cove_1987","Rockfish","Marine","Marine",3.5,"Omnivore (pc/sc)",41,66,120,185.9,0.439,NA,0.41,0.03,0.108,NA,769,4.14,NA,385
"223","Coffman Cove_1987","Scallop","Marine","Marine",2,"Primary Consumer",41,66,120,185.9,0.033,NA,0.016,0.016,0,NA,216,1.16,NA,216
"224","Coffman Cove_1987","Sea Cucumber","Nearshore","Nearshore",2.5,"Omnivore (pp/pc)",41,66,120,185.9,0.033,NA,0.033,0,0.016,NA,86,0.46,NA,11
"225","Coffman Cove_1987","Seabirds and Loons","Terrestrial",NA,2.5,"Omnivore (pp/pc)",41,66,120,185.9,0.016,NA,0,0.016,0,NA,0,0,NA,0
"226","Coffman Cove_1987","Seal","Marine","Marine",4.5,"Omnivore (high level generalist)",41,66,120,185.9,0.062,NA,0.016,0.046,0,NA,181,0.97,NA,2
"227","Coffman Cove_1987","Seaweed/Kelp","Nearshore",NA,1,"Primary Producer",41,66,120,185.9,0.138,NA,0.092,0.075,0.046,NA,214,1.15,NA,214
"228","Coffman Cove_1987","Shrimp","Marine","Marine",2.5,"Omnivore (pp/pc)",41,66,120,185.9,0.138,NA,0.075,0.092,0,NA,66,0.35,NA,66
"229","Coffman Cove_1987","Sockeye Salmon","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",41,66,120,185.9,0.259,NA,0.213,0.092,0.033,NA,592,3.18,NA,138
"230","Coffman Cove_1987","Unknown Marine Invertebrates","Marine","not all are marine..",2.5,"Omnivore (pp/pc)",41,66,120,185.9,0.03,NA,0,0.03,0,NA,0,0,NA,0
"231","Coffman Cove_1987","Unknown Marine Mammals","Marine","Marine",4.5,"Omnivore (high level generalist)",41,66,120,185.9,0.046,NA,0,0.046,0,NA,0,0,NA,0
"232","Coffman Cove_1987","Unknown Non-Salmon Fish","Marine","Marine",3.5,"Omnivore (pc/sc)",41,66,120,185.9,0.03,NA,0.03,0,0,NA,19,0.1,NA,19
"233","Coffman Cove_1987","Upland Game Birds","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc)",41,66,120,185.9,0.138,NA,0.138,0,0,NA,27,0.15,NA,39
"234","Coffman Cove_1987","Wood","Terrestrial","Terrestrial",1,"Primary Producer",41,66,120,185.9,0.445,NA,0.445,0.016,0.016,NA,0,0,NA,162
"235","Coffman Cove_1998","Abalone","Nearshore","Nearshore",2,"Primary Consumer",50,75,142,213,0.12,0.04,0.04,0.08,0,2.31,3,0.02,1.1,2
"236","Coffman Cove_1998","Beaver","Terrestrial","Terrestrial",2,"Primary Consumer",50,75,142,213,0.08,0.06,0.06,0.02,0.02,26.25,39,0.18,4,6
"237","Coffman Cove_1998","Berries","Terrestrial","Terrestrial",1,"Primary Producer",50,75,142,213,0.82,0.82,0.82,0.2,0.22,1134.19,1701,7.99,761,1142
"238","Coffman Cove_1998","Black Bear","Terrestrial","Terrestrial",3.5,"Omnivore (pp/pc/sc)",50,75,142,213,0.32,0.22,0.18,0.16,0.1,580,870,4.08,10,15
"239","Coffman Cove_1998","Box Crab","Marine","Marine",2.5,"Omnivore (pp/pc)",50,75,142,213,0.02,0.02,0.02,0,0,0,0,0,1,2
"240","Coffman Cove_1998","Brook Trout","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",50,75,142,213,0.02,0.02,0.02,0.02,0.02,28,42,0.2,20,30
"241","Coffman Cove_1998","Caribou","Terrestrial","Terrestrial",2,"Primary Consumer",50,75,142,213,0.04,0,0,0.04,0,0,0,0,0,0
"242","Coffman Cove_1998","Chinook Salmon","Freshwater_Anadromous","Freshwater_Anadromous",4,"Tertiary Consumer",50,75,142,213,0.42,0.36,0.28,0.18,0.04,746.21,1119,5.25,71,106
"243","Coffman Cove_1998","Chiton","Nearshore","Nearshore",2,"Primary Consumer",50,75,142,213,0.04,0.02,0.02,0.02,0,6,9,0.04,2,3
"244","Coffman Cove_1998","Chum Salmon","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",50,75,142,213,0.08,0.06,0.06,0.02,0,253.05,380,1.78,35,52
"245","Coffman Cove_1998","Clam","Nearshore","Nearshore",2,"Primary Consumer",50,75,142,213,0.37,0.32,0.32,0.14,0.07,2380.86,3571,16.77,626.6,940
"246","Coffman Cove_1998","Cockle","Nearshore","Nearshore",2,"Primary Consumer",50,75,142,213,0.48,0.44,0.44,0.16,0.12,751.84,1128,5.29,241.7,363
"247","Coffman Cove_1998","Coho Salmon","Freshwater_Anadromous","Freshwater_Anadromous",4,"Tertiary Consumer",50,75,142,213,0.84,0.72,0.72,0.3,0.34,4333.68,6501,30.52,926,1389
"248","Coffman Cove_1998","Crane","Terrestrial","Terrestrial/freshwater",2.5,"Omnivore (pp/pc)",50,75,142,213,0,0,0.02,0,0,25.2,38,0.18,3,4
"249","Coffman Cove_1998","Cutthroat Trout","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",50,75,142,213,0.56,0.54,0.54,0.12,0.06,613.5,920,4.32,409,614
"250","Coffman Cove_1998","Dall Sheep","Terrestrial","Terrestrial",2,"Primary Consumer",50,75,142,213,0.02,0,0,0.02,0,0,0,0,0,0
"251","Coffman Cove_1998","Deer","Terrestrial","Terrestrial",2,"Primary Consumer",50,75,142,213,0.7,0.88,0.62,0.18,0.24,7760,11640,54.65,97,146
"252","Coffman Cove_1998","Dolly Varden","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",50,75,142,213,0.38,0.34,0.34,0.06,0.04,432,648,3.04,160,240
"253","Coffman Cove_1998","Duck","Terrestrial","Freshwater/marine",2.5,"Omnivore (pp/pc)",50,75,142,213,0,0,0.066,0,0,231.1,346,1.64,300,451
"254","Coffman Cove_1998","Dungeness Crab","Nearshore","Nearshore",3,"Secondary Consumer",50,75,142,213,0.98,0.64,0.62,0.66,0.38,2477.64,3716,17.45,1877,2816
"255","Coffman Cove_1998","Elk","Terrestrial","Terrestrial",2,"Primary Consumer",50,75,142,213,0.12,0.02,0.02,0.1,0,225,338,1.58,1,2
"256","Coffman Cove_1998","Flounder","Marine","Marine",3,"Secondary Consumer",50,75,142,213,0.02,0.02,0.02,0,0.02,24,36,0.17,8,12
"257","Coffman Cove_1998","Gadiformes","Marine","Marine",3.5,"Omnivore (pc/sc)",50,75,142,213,0.133333333333333,0.12,0.12,0.0333333333333333,0.02,285.7,429,2.01,191,287
"258","Coffman Cove_1998","Geese","Terrestrial","Freshwater/terrestrial/marine",2.5,"Omnivore (pp/pc)",50,75,142,213,0,0,0.07,0,0,68.4,103,0.48,52,78
"259","Coffman Cove_1998","Goat","Terrestrial","Terrestrial",2,"Primary Consumer",50,75,142,213,0.02,0,0,0.02,0,0,0,0,0,0
"260","Coffman Cove_1998","Halibut","Marine","Marine",4,"Tertiary Consumer",50,75,142,213,0.9,0.8,0.74,0.22,0.24,7138,10707,50.27,7138,10707
"261","Coffman Cove_1998","Herring","Marine","Marine",3,"Secondary Consumer",50,75,142,213,0.04,0.04,0.04,0,0.02,55,82,0.39,55,82
"262","Coffman Cove_1998","Herring Roe","Nearshore","Nearshore",3,"Secondary Consumer",50,75,142,213,0.02,0,0,0.02,0,0,0,0,0,0
"263","Coffman Cove_1998","King Crab","Marine","Marine",2.5,"Omnivore (pp/pc)",50,75,142,213,0.12,0.02,0.02,0.1,0,21.52,32,0.15,4,6
"264","Coffman Cove_1998","Land Otter","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc)",50,75,142,213,0.06,0.06,0.06,0,0,0,0,0,12,18
"265","Coffman Cove_1998","Lingcod","Marine","Marine",4,"Tertiary Consumer",50,75,142,213,0.3,0.26,0.26,0.06,0.04,182.7,274,1.29,29,44
"266","Coffman Cove_1998","Marten","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc)",50,75,142,213,0.1,0.14,0.1,0.02,0.02,0,0,0,31,46
"267","Coffman Cove_1998","Mink","Terrestrial","Terrestrial",3,"Secondary Consumer",50,75,142,213,0.1,0.16,0.1,0,0.04,0,0,0,54,81
"268","Coffman Cove_1998","Moose","Terrestrial","Terrestrial",2,"Primary Consumer",50,75,142,213,0.3,0.08,0.04,0.28,0.06,800,1200,5.63,2,3
"269","Coffman Cove_1998","Mussel","Nearshore","Nearshore",2,"Primary Consumer",50,75,142,213,0.06,0.06,0.06,0,0,9.38,14,0.07,6.3,9
"270","Coffman Cove_1998","Octopus","Marine","Marine",3,"Secondary Consumer",50,75,142,213,0.34,0.24,0.22,0.22,0.1,300.8,451,2.12,47,70
"271","Coffman Cove_1998","Pink Salmon","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",50,75,142,213,0.36,0.34,0.34,0.1,0.02,451.36,677,3.18,208,312
"272","Coffman Cove_1998","Plants/Greens","Terrestrial","Terrestrial",1,"Primary Producer",50,75,142,213,0.5,0.5,0.5,0.16,0.14,369.98,555,2.61,609,914
"273","Coffman Cove_1998","Porcupine","Terrestrial","Terrestrial",2,"Primary Consumer",50,75,142,213,0.02,0,0,0.02,0,0,0,0,0,0
"274","Coffman Cove_1998","Rainbow Trout","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",50,75,142,213,0.33,0.25,0.25,0.14,0.06,719,1078,5.06,210,315
"275","Coffman Cove_1998","Rock Greenling","Marine","Marine",3,"Secondary Consumer",50,75,142,213,0.08,0.06,0.06,0.02,0,13,20,0.09,13,20
"276","Coffman Cove_1998","Rockfish","Marine","Marine",3.5,"Omnivore (pc/sc)",50,75,142,213,0.34,0.326666666666667,0.313333333333333,0.0466666666666667,0.06,1756.5,2634,12.37,978,1467
"277","Coffman Cove_1998","Sablefish (black cod)","Marine","Marine",3.5,"Omnivore (pc/sc)",50,75,142,213,0.18,0.14,0.14,0.06,0,484.7,727,3.41,131,196
"278","Coffman Cove_1998","Scallop","Marine","Marine",2,"Primary Consumer",50,75,142,213,0.21,0.06,0.06,0.18,0.04,295.86,443,2.08,181.5,273
"279","Coffman Cove_1998","Sculpin","Marine","Marine",3,"Secondary Consumer",50,75,142,213,0.0266666666666667,0.00666666666666667,0.00666666666666667,0.02,0.00666666666666667,2,3,0.01,2,3
"280","Coffman Cove_1998","Sea Cucumber","Nearshore","Nearshore",2.5,"Omnivore (pp/pc)",50,75,142,213,0.22,0.18,0.18,0.1,0.1,434.8,652,3.06,54.4,82
"281","Coffman Cove_1998","Sea Otter","Marine","Marine",3.5,"Omnivore (pc/sc)",50,75,142,213,0.04,0.02,0.02,0.02,0.02,0,0,0,6,9
"282","Coffman Cove_1998","Seal","Marine","Marine",4.5,"Omnivore (high level generalist)",50,75,142,213,0.02,0.02,0.02,0,0.02,84,126,0.59,2,3
"283","Coffman Cove_1998","Seaweed/Kelp","Nearshore",NA,1,"Primary Producer",50,75,142,213,0.045,0.04,0.04,0.015,0.02,77.5,116,0.55,86,129
"284","Coffman Cove_1998","Shark","Marine","Marine",3.5,"Omnivore (pc/sc)",50,75,142,213,0.02,0.02,0.02,0,0,18,27,0.13,2,3
"285","Coffman Cove_1998","Shrimp","Marine","Marine",2.5,"Omnivore (pp/pc)",50,75,142,213,0.18,0.14,0.12,0.1,0.04,244,366,1.72,30.5,46
"286","Coffman Cove_1998","Skates","Marine","Marine",3.5,"Omnivore (pc/sc)",50,75,142,213,0.04,0.02,0.02,0.02,0,5,8,0.04,1,2
"287","Coffman Cove_1998","Sockeye Salmon","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",50,75,142,213,0.76,0.62,0.6,0.24,0.18,3211.12,4817,22.61,712,1068
"288","Coffman Cove_1998","Sole","Marine","Marine",3.5,"Omnivore (pc/sc)",50,75,142,213,0.02,0.02,0.02,0,0,10,15,0.07,10,15
"289","Coffman Cove_1998","Swan","Terrestrial","Freshwater/estuaries/terrestrial",2,"Primary Consumer",50,75,142,213,0,0,0.02,0,0,8,12,0.06,1,2
"290","Coffman Cove_1998","Tanner Crab","Marine","Marine",3,"Secondary Consumer",50,75,142,213,0.1,0.02,0.02,0.08,0.04,49.5,74,0.35,30,45
"291","Coffman Cove_1998","Upland Game Birds","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc)",50,75,142,213,0,0,0.085,0,0,83,125,0.58,89,134
"292","Coffman Cove_1998","Weasel","Terrestrial","Terrestrial",3,"Secondary Consumer",50,75,142,213,0.04,0.04,0.04,0,0,0,0,0,2,3
"293","Coffman Cove_1998","Wilson's Snipe","Terrestrial","Freshwater/terrestrial",2.5,"Omnivore (pp/pc)",50,75,142,213,0,0,0.04,0,0,2.6,4,0.02,26,39
"294","Coffman Cove_1998","Wolf","Terrestrial","Terrestrial",3,"Secondary Consumer",50,75,142,213,0.04,0.04,0.04,0,0,0,0,0,4,6
"295","Coffman Cove_1998","Wood","Terrestrial","Terrestrial",1,"Primary Producer",50,75,142,213,0.78,0.78,0.78,0.16,0.32,0,0,0,638,957
"296","Craig_1987","Abalone","Nearshore","Nearshore",2,"Primary Consumer",64,365,213,1182.3,0.396,NA,0.148,0.312,0.053000003,NA,2549,2.16,NA,2549
