"","Site_Year_Code","Taxa_lvl1","Taxa_lvl2","Taxa_lvl3","Lowest_Common_Taxon_Name","Scientific_Name","Habitat","Habitat_2","Trophic_Level","Trophic_Category","Sampled_households","Est_Num_Community_Households","Sampled_Population","Est_Comm_Population","Percent_Using_mean","Percent_Attempting_to_Harvest_mean","Percent_Harvesting_mean","Percent_Receiving_mean","Percent_Giving_mean","Reported_Pounds_Harvested_sum","Estimated_Total_Pounds_Harvested_sum","Percapita_Pounds_Harvested_sum","Number_Of_Resource_Harvested_sum","Estimated_Amount_Harvested_sum"
"1804","Metlakatla_1987","Fish","Salmon","Oncorhynchus","Sockeye Salmon","Oncorhynchus nerka","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",64,418,255,1554.2,0.23,NA,0.077,0.153,0.037,NA,3465,2.23,NA,806
"1805","Metlakatla_1987","Marine Invertebrates","Marine Invertebrates","Crab","Tanner Crab","Chionoecetes","Marine","Marine",3,"Secondary Consumer",64,418,255,1554.2,0.011,NA,0.003,0.011,0,NA,69,0.04,NA,42
"1806","Metlakatla_1987","Marine Invertebrates","Marine Invertebrates","Unknown Marine Invertebrates","Unknown Marine Mammals","Marine Invertebrates","Marine","not all are marine..",2.5,"Omnivore (pp/pc)",64,418,255,1554.2,0.091000006,NA,0.056999996,0.034,0.06,NA,238,0.15,NA,238
"1807","Metlakatla_1987","Marine Mammals","Marine Mammals","Unknown Marine Mammals","Unknown Marine Mammals","Marine Mammals","Marine","Marine",4.5,"Omnivore (high level generalist)",64,418,255,1554.2,0.006,NA,0.006,0,0,NA,0,0,NA,4
"1808","Metlakatla_1987","Fish","Non-Salmon Fish","Unknown Non-Salmon Fish","Unknown Non-Salmon Fish","Non-salmon Fish","Marine","Marine",3.5,"Omnivore (pc/sc)",64,418,255,1554.2,0.003,NA,0.003,0,0.003,NA,38,0.02,NA,38
"1809","Metlakatla_1987","Birds and Eggs","Other Birds","Upland Game Birds","Upland Game Birds","Upland Game Birds","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc)",64,418,255,1554.2,0.009,NA,0.009,0.003,0.003,NA,16,0.01,NA,23
"1810","Metlakatla_1987","Vegetation","Vegetation","Wood","Wood","Wood","Terrestrial","Terrestrial",1,"Primary Producer",64,418,255,1554.2,0.455,NA,0.367,0.096999995,0.0139999995,NA,0,0,NA,1391
"1811","Meyers Chuck_1987","Marine Invertebrates","Marine Invertebrates","Abalone","Abalone","Haliotis kamtschatkana","Nearshore","Nearshore",2,"Primary Consumer",10,10,30,30,0.1,NA,0.1,0,0,5,5,0.17,5,5
"1812","Meyers Chuck_1987","Vegetation","Vegetation","Berries","Berries","Berries","Terrestrial","Terrestrial",1,"Primary Producer",10,10,30,30,0.8,NA,0.8,0.1,0.2,325.5,325,10.83,217,217
"1813","Meyers Chuck_1987","Land Mammals","Large Land Mammals","Black Bear","Black Bear","Ursus americanus","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc/sc)",10,10,30,30,0.1,NA,0,0.1,0,0,0,0,0,0
"1814","Meyers Chuck_1987","Fish","Salmon","Oncorhynchus","Chinook Salmon","Oncorhynchus tshawytscha","Freshwater_Anadromous","Freshwater_Anadromous",4,"Tertiary Consumer",10,10,30,30,0.9,NA,0.8,0.3,0.3,1545.3,1545,51.5,101,101
"1815","Meyers Chuck_1987","Marine Invertebrates","Marine Invertebrates","Chiton","Chiton","Polyplacophora","Nearshore","Nearshore",2,"Primary Consumer",10,10,30,30,0.2,NA,0.2,0,0.1,37.5,38,1.27,5,5
"1816","Meyers Chuck_1987","Fish","Salmon","Oncorhynchus","Chum Salmon","Oncorhynchus keta","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",10,10,30,30,0.1,NA,0.1,0,0,31,31,1.03,5,5
"1817","Meyers Chuck_1987","Marine Invertebrates","Marine Invertebrates","Clam","Clam","Clam","Nearshore","Nearshore",2,"Primary Consumer",10,10,30,30,0.5,NA,0.5,0,0.1,139.95,140,4.67,45,45
"1818","Meyers Chuck_1987","Fish","Salmon","Oncorhynchus","Coho Salmon","Oncorhynchus kisutch","Freshwater_Anadromous","Freshwater_Anadromous",4,"Tertiary Consumer",10,10,30,30,1,NA,1,0.2,0.2,1170.4,1170,39,152,152
"1819","Meyers Chuck_1987","Land Mammals","Large Land Mammals","Deer","Deer","Odocoileus hemionus","Terrestrial","Terrestrial",2,"Primary Consumer",10,10,30,30,0.8,NA,0.5,0.6,0,640,640,21.33,8,8
"1820","Meyers Chuck_1987","Fish","Non-Salmon Fish","Char","Dolly Varden","Salvelinus malma","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",10,10,30,30,0.5,NA,0.4,0.1,0,1242,1242,41.4,460,460
"1821","Meyers Chuck_1987","Birds and Eggs","Migratory Birds","Duck","Duck","Anatidae","Terrestrial","Freshwater/marine",2.5,"Omnivore (pp/pc)",10,10,30,30,0.2,NA,0.2,0.1,0,99.6,100,3.33,120,120
"1822","Meyers Chuck_1987","Marine Invertebrates","Marine Invertebrates","Crab","Dungeness Crab","Metacarcinus magister","Nearshore","Nearshore",3,"Secondary Consumer",10,10,30,30,0.9,NA,0.7,0.5,0.1,401.28,401,13.37,304,304
"1823","Meyers Chuck_1987","Fish","Non-Salmon Fish","Flounder","Flounder","Platichthys stellatus","Marine","Marine",3,"Secondary Consumer",10,10,30,30,0.1,NA,0.1,0,0,9,9,0.3,3,3
"1824","Meyers Chuck_1987","Fish","Non-Salmon Fish","Gadiformes","Gadiformes","Gadiformes","Marine","Marine",3.5,"Omnivore (pc/sc)",10,10,30,30,0.3,NA,0.3,0.3,0.3,163.2,163,5.43,51,51
"1825","Meyers Chuck_1987","Birds and Eggs","Migratory Birds","Geese","Geese","Anatidae","Terrestrial","Freshwater/terrestrial/marine",2.5,"Omnivore (pp/pc)",10,10,30,30,0.2,NA,0.2,0.1,0,102,102,3.4,30,30
"1826","Meyers Chuck_1987","Fish","Non-Salmon Fish","Halibut","Halibut","Hippoglossus stenolepis","Marine","Marine",4,"Tertiary Consumer",10,10,30,30,0.8,NA,0.7,0.5,0.5,2312,2312,77.07,2312,2312
"1827","Meyers Chuck_1987","Fish","Non-Salmon Fish","Herring","Herring","Clupea pallasii","Marine","Marine",3,"Secondary Consumer",10,10,30,30,0.2,NA,0.2,0.1,0,32,32,1.07,32,32
"1828","Meyers Chuck_1987","Marine Invertebrates","Marine Invertebrates","Crab","King Crab","Lithodidae","Marine","Marine",2.5,"Omnivore (pp/pc)",10,10,30,30,0.2,NA,0,0.2,0,0,0,0,0,0
"1829","Meyers Chuck_1987","Land Mammals","Large Land Mammals","Moose","Moose","Alces alces","Terrestrial","Terrestrial",2,"Primary Consumer",10,10,30,30,0.1,NA,0.1,0,0.1,800,800,26.67,2,2
"1830","Meyers Chuck_1987","Marine Invertebrates","Marine Invertebrates","Octopus","Octopus","Octopoda","Marine","Marine",3,"Secondary Consumer",10,10,30,30,0.2,NA,0.1,0.1,0,32,32,1.07,5,5
"1831","Meyers Chuck_1987","Fish","Salmon","Oncorhynchus","Pink Salmon","Oncorhynchus gorbuscha","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",10,10,30,30,0.7,NA,0.6,0.1,0.1,286,286,9.53,130,130
"1832","Meyers Chuck_1987","Vegetation","Vegetation","Plants/Greens","Plants/Greens","Plants/Greens","Terrestrial","Terrestrial",1,"Primary Producer",10,10,30,30,0.4,NA,0.4,0,0.2,105,105,3.5,105,105
"1833","Meyers Chuck_1987","Fish","Non-Salmon Fish","Rockfish","Rockfish","Sebastes","Marine","Marine",3.5,"Omnivore (pc/sc)",10,10,30,30,0.8,NA,0.8,0.4,0.3,1372,1372,45.73,686,686
"1834","Meyers Chuck_1987","Marine Invertebrates","Marine Invertebrates","Scallop","Scallop","Pectinidae","Marine","Marine",2,"Primary Consumer",10,10,30,30,0.2,NA,0.2,0,0,8,8,0.27,8,8
"1835","Meyers Chuck_1987","Marine Invertebrates","Marine Invertebrates","Sea Cucumber","Sea Cucumber","Apostichopus californicus","Nearshore","Nearshore",2.5,"Omnivore (pp/pc)",10,10,30,30,0.2,NA,0.2,0,0.1,680,680,22.67,85,85
"1836","Meyers Chuck_1987","Birds and Eggs","Migratory Birds","Seabirds and Loons","Seabirds and Loons","Seabirds and Loons","Terrestrial",NA,2.5,"Omnivore (pp/pc)",10,10,30,30,0.1,NA,0.1,0,0,75,75,2.5,50,50
"1837","Meyers Chuck_1987","Vegetation","Vegetation","Seaweed/Kelp","Seaweed/Kelp","Seaweed/Kelp","Nearshore",NA,1,"Primary Producer",10,10,30,30,0.1,NA,0,0.1,0,0,0,0,0,0
"1838","Meyers Chuck_1987","Marine Invertebrates","Marine Invertebrates","Shrimp","Shrimp","Pandalidae","Marine","Marine",2.5,"Omnivore (pp/pc)",10,10,30,30,0.8,NA,0.5,0.5,0.1,610,610,20.33,610,610
"1839","Meyers Chuck_1987","Fish","Salmon","Oncorhynchus","Sockeye Salmon","Oncorhynchus nerka","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",10,10,30,30,0.4,NA,0.3,0.2,0,111.8,112,3.73,26,26
"1840","Meyers Chuck_1987","Fish","Non-Salmon Fish","Unknown Non-Salmon Fish","Unknown Non-Salmon Fish","Non-salmon Fish","Marine","Marine",3.5,"Omnivore (pc/sc)",10,10,30,30,0.1,NA,0.1,0,0,80,80,2.67,80,80
"1841","Meyers Chuck_1987","Vegetation","Vegetation","Wood","Wood","Wood","Terrestrial","Terrestrial",1,"Primary Producer",10,10,30,30,0.7,NA,0.7,0.2,0,0,0,0,111,111
"1842","Naukati Bay_1998","Marine Invertebrates","Marine Invertebrates","Abalone","Abalone","Haliotis kamtschatkana","Nearshore","Nearshore",2,"Primary Consumer",50,66,111,146.5,0.1,0.04,0.04,0.06,0,50.4,67,0.45,24,32
"1843","Naukati Bay_1998","Land Mammals","Small Land Mammals","Beaver","Beaver","Castor canadensis","Terrestrial","Terrestrial",2,"Primary Consumer",50,66,111,146.5,0.08,0.04,0.04,0.04,0,8.75,12,0.08,17,22
"1844","Naukati Bay_1998","Vegetation","Vegetation","Berries","Berries","Berries","Terrestrial","Terrestrial",1,"Primary Producer",50,66,111,146.5,0.68,0.64,0.64,0.14,0.1,876.75,1157,7.9,588,776
"1845","Naukati Bay_1998","Land Mammals","Large Land Mammals","Black Bear","Black Bear","Ursus americanus","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc/sc)",50,66,111,146.5,0.32,0.18,0.16,0.18,0.06,580,766,5.23,10,13
"1846","Naukati Bay_1998","Land Mammals","Large Land Mammals","Caribou","Caribou","Rangifer tarandus granti","Terrestrial","Terrestrial",2,"Primary Consumer",50,66,111,146.5,0.1,0,0,0.1,0,0,0,0,0,0
"1847","Naukati Bay_1998","Fish","Salmon","Oncorhynchus","Chinook Salmon","Oncorhynchus tshawytscha","Freshwater_Anadromous","Freshwater_Anadromous",4,"Tertiary Consumer",50,66,111,146.5,0.38,0.32,0.32,0.12,0.12,651.62,860,5.87,62,82
"1848","Naukati Bay_1998","Fish","Salmon","Oncorhynchus","Chum Salmon","Oncorhynchus keta","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",50,66,111,146.5,0.06,0.06,0.06,0,0,202.44,267,1.82,28,37
"1849","Naukati Bay_1998","Marine Invertebrates","Marine Invertebrates","Clam","Clam","Clam","Nearshore","Nearshore",2,"Primary Consumer",50,66,111,146.5,0.16,0.14,0.14,0.05,0.03,905.29,1195,8.16,287,379
"1850","Naukati Bay_1998","Marine Invertebrates","Marine Invertebrates","Cockle","Cockle","Cardiidae","Nearshore","Nearshore",2,"Primary Consumer",50,66,111,146.5,0.07,0.06,0.06,0.02,0.02,87.08,115,0.79,28,37
"1851","Naukati Bay_1998","Fish","Salmon","Oncorhynchus","Coho Salmon","Oncorhynchus kisutch","Freshwater_Anadromous","Freshwater_Anadromous",4,"Tertiary Consumer",50,66,111,146.5,0.82,0.64,0.64,0.32,0.24,2620.8,3459,23.61,560,739
"1852","Naukati Bay_1998","Fish","Non-Salmon Fish","Trout","Cutthroat Trout","Oncorhynchus clarkii","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",50,66,111,146.5,0.32,0.26,0.26,0.12,0.04,457.5,604,4.12,305,403
"1853","Naukati Bay_1998","Land Mammals","Large Land Mammals","Deer","Deer","Odocoileus hemionus","Terrestrial","Terrestrial",2,"Primary Consumer",50,66,111,146.5,0.68,0.66,0.52,0.26,0.18,5040,6653,45.41,63,83
"1854","Naukati Bay_1998","Fish","Non-Salmon Fish","Char","Dolly Varden","Salvelinus malma","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",50,66,111,146.5,0.16,0.1,0.1,0.06,0,324,428,2.92,120,158
"1855","Naukati Bay_1998","Birds and Eggs","Migratory Birds","Duck","Duck","Anatidae","Terrestrial","Freshwater/marine",2.5,"Omnivore (pp/pc)",50,66,111,146.5,0,0,0.06,0,0,143.22,189,1.29,183,241
"1856","Naukati Bay_1998","Birds and Eggs","Bird Eggs","Duck Eggs","Duck Eggs","Anatidae","Terrestrial","Freshwater/marine",2.5,"Omnivore (pp/pc)",50,66,111,146.5,0.02,0,0,0.02,0,0,0,0,0,0
"1857","Naukati Bay_1998","Marine Invertebrates","Marine Invertebrates","Crab","Dungeness Crab","Metacarcinus magister","Nearshore","Nearshore",3,"Secondary Consumer",50,66,111,146.5,0.72,0.4,0.4,0.44,0.22,1705.44,2251,15.36,1292,1705
"1858","Naukati Bay_1998","Land Mammals","Large Land Mammals","Elk","Elk","Cervus elaphus roosevelti","Terrestrial","Terrestrial",2,"Primary Consumer",50,66,111,146.5,0.08,0,0,0.08,0,0,0,0,0,0
"1859","Naukati Bay_1998","Fish","Non-Salmon Fish","Flounder","Flounder","Platichthys stellatus","Marine","Marine",3,"Secondary Consumer",50,66,111,146.5,0.02,0.02,0.02,0,0,3,4,0.03,1,1
"1860","Naukati Bay_1998","Fish","Non-Salmon Fish","Gadiformes","Gadiformes","Gadiformes","Marine","Marine",3.5,"Omnivore (pc/sc)",50,66,111,146.5,0.02,0.02,0.02,0,0.02,7.5,10,0.07,15,20
"1861","Naukati Bay_1998","Birds and Eggs","Migratory Birds","Geese","Geese","Anatidae","Terrestrial","Freshwater/terrestrial/marine",2.5,"Omnivore (pp/pc)",50,66,111,146.5,0,0,0.1,0,0,14.4,19,0.13,12,16
"1862","Naukati Bay_1998","Land Mammals","Large Land Mammals","Goat","Goat","Oreamnos americanus","Terrestrial","Terrestrial",2,"Primary Consumer",50,66,111,146.5,0.06,0,0,0.06,0,0,0,0,0,0
"1863","Naukati Bay_1998","Fish","Non-Salmon Fish","Halibut","Halibut","Hippoglossus stenolepis","Marine","Marine",4,"Tertiary Consumer",50,66,111,146.5,0.7,0.38,0.36,0.46,0.2,3544,4678,31.93,3544,4678
"1864","Naukati Bay_1998","Fish","Non-Salmon Fish","Herring","Herring","Clupea pallasii","Marine","Marine",3,"Secondary Consumer",50,66,111,146.5,0.04,0.04,0.04,0,0,30,40,0.27,30,40
"1865","Naukati Bay_1998","Fish","Non-Salmon Fish","Herring","Herring Roe","Clupea pallasii","Nearshore","Nearshore",3,"Secondary Consumer",50,66,111,146.5,0.0266666666666667,0.02,0.02,0.00666666666666667,0,75,99,0.69,75,99
"1866","Naukati Bay_1998","Marine Invertebrates","Marine Invertebrates","Crab","King Crab","Lithodidae","Marine","Marine",2.5,"Omnivore (pp/pc)",50,66,111,146.5,0.08,0.04,0.04,0.04,0.01,122.94,162,1.11,23,30
"1867","Naukati Bay_1998","Land Mammals","Small Land Mammals","Land Otter","Land Otter","Lutra canadensis","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc)",50,66,111,146.5,0.04,0.02,0.02,0.02,0,0,0,0,1,1
"1868","Naukati Bay_1998","Fish","Non-Salmon Fish","Hexagrammidae","Lingcod","Ophiodon elongatus","Marine","Marine",4,"Tertiary Consumer",50,66,111,146.5,0.32,0.22,0.22,0.1,0.1,415.8,549,3.75,66,87
"1869","Naukati Bay_1998","Land Mammals","Small Land Mammals","Marten","Marten","Martes","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc)",50,66,111,146.5,0.06,0.06,0.06,0,0,0,0,0,68,90
"1870","Naukati Bay_1998","Land Mammals","Small Land Mammals","Mink","Mink","Neovision vison","Terrestrial","Terrestrial",3,"Secondary Consumer",50,66,111,146.5,0.06,0.06,0.06,0,0,0,0,0,51,67
"1871","Naukati Bay_1998","Land Mammals","Large Land Mammals","Moose","Moose","Alces alces","Terrestrial","Terrestrial",2,"Primary Consumer",50,66,111,146.5,0.26,0,0,0.26,0.06,0,0,0,0,0
"1872","Naukati Bay_1998","Marine Invertebrates","Marine Invertebrates","Mussel","Mussel","Mussel","Nearshore","Nearshore",2,"Primary Consumer",50,66,111,146.5,0.06,0.04,0.04,0.02,0,4.5,6,0.04,3,4
"1873","Naukati Bay_1998","Marine Invertebrates","Marine Invertebrates","Octopus","Octopus","Octopoda","Marine","Marine",3,"Secondary Consumer",50,66,111,146.5,0.08,0.08,0.08,0,0.04,38.4,51,0.35,6,8
"1874","Naukati Bay_1998","Fish","Salmon","Oncorhynchus","Pink Salmon","Oncorhynchus gorbuscha","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",50,66,111,146.5,0.24,0.24,0.24,0.04,0.06,538.16,710,4.85,248,327
"1875","Naukati Bay_1998","Vegetation","Vegetation","Plants/Greens","Plants/Greens","Plants/Greens","Terrestrial","Terrestrial",1,"Primary Producer",50,66,111,146.5,0.6,0.6,0.58,0.14,0.22,348.03,459,3.14,497,656
"1876","Naukati Bay_1998","Fish","Non-Salmon Fish","Trout","Rainbow Trout","Oncorhynchus mykiss","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",50,66,111,146.5,0.13,0.11,0.1,0.03,0.01,228.5,301,2.06,111,146
"1877","Naukati Bay_1998","Fish","Non-Salmon Fish","Hexagrammidae","Rock Greenling","Hexagrammos lagocephalus","Marine","Marine",3,"Secondary Consumer",50,66,111,146.5,0.04,0.04,0.04,0,0.02,15,20,0.14,15,20
"1878","Naukati Bay_1998","Fish","Non-Salmon Fish","Rockfish","Rockfish","Sebastes","Marine","Marine",3.5,"Omnivore (pc/sc)",50,66,111,146.5,0.28,0.23,0.23,0.08,0.05,2996,3954,26.99,799,1055
"1879","Naukati Bay_1998","Fish","Non-Salmon Fish","Sablefish","Sablefish (black cod)","Anoplopoma fimbria","Marine","Marine",3.5,"Omnivore (pc/sc)",50,66,111,146.5,0.02,0.02,0.02,0,0,11.1,15,0.1,3,4
"1880","Naukati Bay_1998","Marine Invertebrates","Marine Invertebrates","Scallop","Scallop","Pectinidae","Marine","Marine",2,"Primary Consumer",50,66,111,146.5,0.3,0.2,0.2,0.18,0.06,40.75,54,0.37,25,33
"1881","Naukati Bay_1998","Marine Invertebrates","Marine Invertebrates","Sea Cucumber","Sea Cucumber","Apostichopus californicus","Nearshore","Nearshore",2.5,"Omnivore (pp/pc)",50,66,111,146.5,0.14,0.12,0.12,0.04,0.02,688,908,6.2,86,114
"1882","Naukati Bay_1998","Marine Invertebrates","Marine Invertebrates","Sea Urchin","Sea Urchin","Strongylocentrotus","Nearshore","Nearshore",2,"Primary Consumer",50,66,111,146.5,0.04,0.02,0.02,0.02,0,1.7,2,0.02,1,1
"1883","Naukati Bay_1998","Birds and Eggs","Bird Eggs","Seabirds and Loon Eggs","Seabirds and Loon Eggs","Seabird and Loon Eggs","Terrestrial",NA,2.5,"Omnivore (pp/pc)",50,66,111,146.5,0.02,0.02,0.02,0,0,3.6,5,0.03,12,16
"1884","Naukati Bay_1998","Marine Mammals","Marine Mammals","Seal","Seal","Carnivora","Marine","Marine",4.5,"Omnivore (high level generalist)",50,66,111,146.5,0.02,0.02,0.02,0,0,164.5,217,1.48,2,3
"1885","Naukati Bay_1998","Vegetation","Vegetation","Seaweed/Kelp","Seaweed/Kelp","Seaweed/Kelp","Nearshore",NA,1,"Primary Producer",50,66,111,146.5,0.0333333333333333,0.0333333333333333,0.0333333333333333,0,0.0133333333333333,120.13,159,1.08,131,173
"1886","Naukati Bay_1998","Marine Invertebrates","Marine Invertebrates","Shrimp","Shrimp","Pandalidae","Marine","Marine",2.5,"Omnivore (pp/pc)",50,66,111,146.5,0.58,0.26,0.26,0.5,0.22,2304,3041,20.76,288,380
"1887","Naukati Bay_1998","Fish","Salmon","Oncorhynchus","Sockeye Salmon","Oncorhynchus nerka","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",50,66,111,146.5,0.46,0.42,0.4,0.1,0.16,1380.06,1822,12.43,306,404
"1888","Naukati Bay_1998","Fish","Salmon","Oncorhynchus","Unknown Salmon","Oncorhynchus","Freshwater_Anadromous","Freshwater_Anadromous",4,"Tertiary Consumer",50,66,111,146.5,0.04,0,0,0.04,0,0,0,0,0,0
"1889","Naukati Bay_1998","Fish","Non-Salmon Fish","Trout","Unknown Trout","Salmoninae","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",50,66,111,146.5,0.02,0,0,0.02,0,0,0,0,0,0
"1890","Naukati Bay_1998","Birds and Eggs","Other Birds","Upland Game Birds","Upland Game Birds","Upland Game Birds","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc)",50,66,111,146.5,0,0,0.12,0,0,60.4,80,0.54,61,81
"1891","Naukati Bay_1998","Land Mammals","Small Land Mammals","Weasel","Weasel","Mustela","Terrestrial","Terrestrial",3,"Secondary Consumer",50,66,111,146.5,0.02,0.02,0.02,0,0,0,0,0,2,3
"1892","Naukati Bay_1998","Vegetation","Vegetation","Wood","Wood","Wood","Terrestrial","Terrestrial",1,"Primary Producer",50,66,111,146.5,0.6,0.54,0.54,0.08,0.2,0,0,0,170,224
"1893","Pelican_1987","Marine Invertebrates","Marine Invertebrates","Abalone","Abalone","Haliotis kamtschatkana","Nearshore","Nearshore",2,"Primary Consumer",48,82,148,238.4,0.103,NA,0.051999997,0.064,0.04,NA,111,0.46,NA,111
"1894","Pelican_1987","Vegetation","Vegetation","Berries","Berries","Berries","Terrestrial","Terrestrial",1,"Primary Producer",48,82,148,238.4,0.79800004,NA,0.73,0.306,0.274,NA,1627,6.8,NA,1085
"1895","Pelican_1987","Land Mammals","Large Land Mammals","Black Bear","Black Bear","Ursus americanus","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc/sc)",48,82,148,238.4,0.027999999,NA,0,0.027999999,0,NA,0,0,NA,0
"1896","Pelican_1987","Fish","Salmon","Oncorhynchus","Chinook Salmon","Oncorhynchus tshawytscha","Freshwater_Anadromous","Freshwater_Anadromous",4,"Tertiary Consumer",48,82,148,238.4,0.90900004,NA,0.694,0.741,0.354,NA,8033,33.55,NA,525
"1897","Pelican_1987","Marine Invertebrates","Marine Invertebrates","Chiton","Chiton","Polyplacophora","Nearshore","Nearshore",2,"Primary Consumer",48,82,148,238.4,0.187,NA,0.131,0.067,0.051999997,NA,148,0.62,NA,20
"1898","Pelican_1987","Fish","Salmon","Oncorhynchus","Chum Salmon","Oncorhynchus keta","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",48,82,148,238.4,0.147,NA,0.118999995,0.027999999,0.027999999,NA,358,1.5,NA,58
"1899","Pelican_1987","Marine Invertebrates","Marine Invertebrates","Clam","Clam","Clam","Nearshore","Nearshore",2,"Primary Consumer",48,82,148,238.4,0.766,NA,0.62,0.397,0.262,NA,6280,26.23,NA,2019
"1900","Pelican_1987","Fish","Salmon","Oncorhynchus","Coho Salmon","Oncorhynchus kisutch","Freshwater_Anadromous","Freshwater_Anadromous",4,"Tertiary Consumer",48,82,148,238.4,0.765,NA,0.532,0.467,0.22600001,NA,3089,12.9,NA,401
"1901","Pelican_1987","Land Mammals","Large Land Mammals","Deer","Deer","Odocoileus hemionus","Terrestrial","Terrestrial",2,"Primary Consumer",48,82,148,238.4,0.905,NA,0.632,0.59099996,0.445,NA,25250,105.47,NA,316
"1902","Pelican_1987","Fish","Non-Salmon Fish","Char","Dolly Varden","Salvelinus malma","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",48,82,148,238.4,0.445,NA,0.405,0.23799999,0.174,NA,5095,21.28,NA,1887
"1903","Pelican_1987","Birds and Eggs","Migratory Birds","Duck","Duck","Anatidae","Terrestrial","Freshwater/marine",2.5,"Omnivore (pp/pc)",48,82,148,238.4,0.286,NA,0.191,0.095,0.036,NA,162,0.68,NA,195
"1904","Pelican_1987","Marine Invertebrates","Marine Invertebrates","Crab","Dungeness Crab","Metacarcinus magister","Nearshore","Nearshore",3,"Secondary Consumer",48,82,148,238.4,0.889,NA,0.354,0.73,0.25,NA,1106,4.62,NA,838
"1905","Pelican_1987","Fish","Non-Salmon Fish","Flounder","Flounder","Platichthys stellatus","Marine","Marine",3,"Secondary Consumer",48,82,148,238.4,0.159,NA,0.131,0.04,0.027999999,NA,203,0.85,NA,68
"1906","Pelican_1987","Fish","Non-Salmon Fish","Gadiformes","Gadiformes","Gadiformes","Marine","Marine",3.5,"Omnivore (pc/sc)",48,82,148,238.4,0.679,NA,0.445,0.511,0.29799998,NA,2082,8.7,NA,650
"1907","Pelican_1987","Birds and Eggs","Migratory Birds","Geese","Geese","Anatidae","Terrestrial","Freshwater/terrestrial/marine",2.5,"Omnivore (pp/pc)",48,82,148,238.4,0.16700001,NA,0.1,0.067,0.051999997,NA,118,0.49,NA,35
"1908","Pelican_1987","Fish","Non-Salmon Fish","Halibut","Halibut","Hippoglossus stenolepis","Marine","Marine",4,"Tertiary Consumer",48,82,148,238.4,0.97199994,NA,0.754,0.698,0.59599996,NA,13600,56.81,NA,13600
