gtinUPC,fdcID,publicationDate
76665104353,2315820,05/23/22
76677100701,2311651,05/23/22
76737125156,2315252,05/23/22
76721109193,2297102,05/23/22
76740074748,2323264,06/21/22
76740079361,2325318,06/21/22
76808004595,2297444,05/23/22
76808008319,2311385,05/23/22
76840002900,2312283,05/23/22
76840003075,2312285,05/23/22
76840003556,2305857,05/23/22
76840100552,2311901,05/23/22
76840101535,2298468,05/23/22
76937200141,2297152,05/23/22
76924569374,2309544,05/23/22
76937200219,2304797,05/23/22
76958425714,2302818,05/23/22
77028105543,2299271,05/23/22
77028142586,2309729,05/23/22
77028270630,2299106,05/23/22
77034011173,2301045,05/23/22
77034011661,2307329,05/23/22
77034012729,2313117,05/23/22
77028822563,2309731,05/23/22
77028862101,2320224,06/21/22
77034018455,2301088,05/23/22
77034086232,2316346,05/23/22
77034084917,2316345,05/23/22
77034086058,2305695,05/23/22
77079009463,2306027,05/23/22
77079009111,2300617,05/23/22
77079004024,2314265,05/23/22
77172667041,2314512,05/23/22
77232136425,2309216,05/23/22
77232154153,2308675,05/23/22
77232170740,2298043,05/23/22
77232170719,2311133,05/23/22
77245107214,2311274,05/23/22
77260000095,2301759,05/23/22
77245107931,2299154,05/23/22
77260008053,2299296,05/23/22
77139204708,2330568,06/21/22
77260040534,2295449,05/23/22
77260041876,2297903,05/23/22
77260044020,2299294,05/23/22
77260042545,2301757,05/23/22
77260042385,2301755,05/23/22
77260063014,2301756,05/23/22
77260061744,2315661,05/23/22
77260067760,2301753,05/23/22
77260068156,2301751,05/23/22
77260068187,2316406,05/23/22
77260066480,2300401,05/23/22
77260092649,2301747,05/23/22
77260094124,2299297,05/23/22
77260100160,2310494,05/23/22
77260100221,2307819,05/23/22
77260100351,2304918,05/23/22
77260101136,2295879,05/23/22
77260101297,2297687,05/23/22
77284040404,2301861,05/23/22
77387206233,2315994,05/23/22
77397877942,2309944,05/23/22
77397878192,2305455,05/23/22
77449505892,2303381,05/23/22
77449505991,2313171,05/23/22
77449506042,2311383,05/23/22
77449506257,2312241,05/23/22
77544001817,2302585,05/23/22
77567001634,2299679,05/23/22
77567002242,2297016,05/23/22
77544361003,2299139,05/23/22
77544400061,2304277,05/23/22
77661140215,2297642,05/23/22
77661123270,2297431,05/23/22
77661146149,2314285,05/23/22
77782000887,2314466,05/23/22
77782004878,2301919,05/23/22
77782014563,2314505,05/23/22
77782681284,2298225,05/23/22
7789014521,2298993,05/23/22
7789016483,2314952,05/23/22
77890243077,2298959,05/23/22
7789027443,2296279,05/23/22
7789028758,2302649,05/23/22
7789032038,2315234,05/23/22
77890373972,2297875,05/23/22
7789041034,2300153,05/23/22
77890432167,2316319,05/23/22
7789041744,2316172,05/23/22
7789043529,2310846,05/23/22
7789043639,2315837,05/23/22
7789044477,2316080,05/23/22
77890438985,2316006,05/23/22
7789043820,2302516,05/23/22
7789043980,2296109,05/23/22
7789044649,2315342,05/23/22
77890447871,2301627,05/23/22
7789044870,2301817,05/23/22
7789044587,2308711,05/23/22
7789045218,2315137,05/23/22
7789045578,2314654,05/23/22
77890464649,2302251,05/23/22
7789046483,2300166,05/23/22
7789046369,2300550,05/23/22
7789047306,2311095,05/23/22
7789047329,2299060,05/23/22
7789047497,2320714,06/21/22
77890475393,2300130,05/23/22
7789047502,2320715,06/21/22
77890483657,2305630,05/23/22
77890484609,2310015,05/23/22
7789048746,2296149,05/23/22
77890488539,2296537,05/23/22
77890483671,2305632,05/23/22
7789048143,2298990,05/23/22
7789048884,1454311,02/26/21
77890500583,2313751,05/23/22
77890507957,2309015,05/23/22
7789051710,2310937,05/23/22
7789050967,2314007,05/23/22
7789051942,2306403,05/23/22
7789052377,2295962,05/23/22
7789052550,2301185,05/23/22
7789052080,2296143,05/23/22
7789052135,2309059,05/23/22
7789051950,2307096,05/23/22
7789052579,2303441,05/23/22
7789052007,2296144,05/23/22
7789052008,2296140,05/23/22
7789051948,2307089,05/23/22
7789052004,2295955,05/23/22
7789052084,2307430,05/23/22
7789052715,2306212,05/23/22
7789051487,2312766,05/23/22
7789053623,2309060,05/23/22
7789053654,2312711,05/23/22
7789053740,2308101,05/23/22
77890532232,2298144,05/23/22
7789057026,2316165,05/23/22
77890611203,2295621,05/23/22
7789097897,2298460,05/23/22
77900001260,2309924,05/23/22
77901005458,2304012,05/23/22
77958849500,2299664,05/23/22
77958532013,2307947,05/23/22
77975090831,2300476,05/23/22
77975093146,2310750,05/23/22
77975094532,2298223,05/23/22
77975094877,2304704,05/23/22
77975094921,2304502,05/23/22
77975094969,2302407,05/23/22
78000030273,2296092,05/23/22
78000148428,2298928,05/23/22
78141105403,2306581,05/23/22
78264022144,2302858,05/23/22
78271008100,2304788,05/23/22
78271648962,2303969,05/23/22
78314405019,2312375,05/23/22
78355570011,2326000,06/21/22
78354620113,2315931,05/23/22
78355570110,2325999,06/21/22
78411108417,2303046,05/23/22
78700801616,2308728,05/23/22
78700801746,2308334,05/23/22
78742000602,2321234,06/21/22
78742001944,2304530,05/23/22
78742000626,2304781,05/23/22
78742000558,2327744,06/21/22
78742002309,2328692,06/21/22
78742002255,2306709,05/23/22
78742003122,2315503,05/23/22
78742002293,2304611,05/23/22
78742002798,2311497,05/23/22
78742004501,2314870,05/23/22
78742000282,2320948,06/21/22
78728503127,2316448,05/23/22
78728111360,2316453,05/23/22
78732002203,2314659,05/23/22
78742000565,2327745,06/21/22
78742000244,2321139,06/21/22
78742007557,2300405,05/23/22
78742007571,2311781,05/23/22
78742007687,2311496,05/23/22
78742008011,2295423,05/23/22
78742009209,2330147,06/21/22
78742009131,2321808,06/21/22
78742009148,2322264,06/21/22
78742009155,2322266,06/21/22
78742009292,2327746,06/21/22
78742008042,2314485,05/23/22
78742001562,2322244,06/21/22
78742010526,2322065,06/21/22
78742012797,2321148,06/21/22
78742020938,2324502,06/21/22
78742017921,2315498,05/23/22
78742015033,2328503,06/21/22
78742016108,2297772,05/23/22
78742016573,2305253,05/23/22
78742023380,2328653,06/21/22
78742025421,2323401,06/21/22
78742025490,2296239,05/23/22
78742028668,2312600,05/23/22
78742039152,2305637,05/23/22
78742039572,2328606,06/21/22
78742041087,2303647,05/23/22
78742039145,2305639,05/23/22
78742046976,2311876,05/23/22
78742051635,2305589,05/23/22
78742051987,2329520,06/21/22
78742053806,2328551,06/21/22
78742053929,2323564,06/21/22
78742053936,2327824,06/21/22
78742056500,2303632,05/23/22
78742058887,2328649,06/21/22
78742060880,2315480,05/23/22
78742062167,2305588,05/23/22
78742062204,2322129,06/21/22
78742062266,2309400,05/23/22
78742064765,2324352,06/21/22
78742064857,2324354,06/21/22
78742067742,2329266,06/21/22
78742067759,2328619,06/21/22
78742068459,2314074,05/23/22
78742069951,2321980,06/21/22
78742070698,2328276,06/21/22
78742071404,2321451,06/21/22
78742071602,2321983,06/21/22
78742071756,2321985,06/21/22
78742072548,2301850,05/23/22
78742072913,2327533,06/21/22
78742073668,2302051,05/23/22
78742074979,2302762,05/23/22
78742071961,2325775,06/21/22
78742072296,2302869,05/23/22
78742077239,2300398,05/23/22
78742078021,2321847,06/21/22
78742078915,2325983,06/21/22
78742083711,2315471,05/23/22
78742082639,2310634,05/23/22
78742084855,2323565,06/21/22
78742088884,2313374,05/23/22
78742089324,2323616,06/21/22
78742089355,2325610,06/21/22
78742096711,2324281,06/21/22
78742101354,2299307,05/23/22
78742104119,2298726,05/23/22
78742099507,2324073,06/21/22
78742111209,2328101,06/21/22
78742115313,2321848,06/21/22
78742111933,2322353,06/21/22
78742099439,2303636,05/23/22
78742118901,2323082,06/21/22
78742121352,2328277,06/21/22
78742123349,2330163,06/21/22
78742121338,2328282,06/21/22
78742123745,2303909,05/23/22
78742123356,2329494,06/21/22
78742125992,2327819,06/21/22
78742126012,2321181,06/21/22
78742127750,2304599,05/23/22
78742126265,2315457,05/23/22
78742125961,2304246,05/23/22
78742123738,2298534,05/23/22
78742127767,2306529,05/23/22
78742132372,2330137,06/21/22
78742132419,2330128,06/21/22
78742132679,2330142,06/21/22
78742132761,2330148,06/21/22
78742133010,2328601,06/21/22
78742132730,2329496,06/21/22
78742135250,2303641,05/23/22
78742135359,2315442,05/23/22
78742135632,2326008,06/21/22
78742135687,2322187,06/21/22
78742135595,2330126,06/21/22
78742136080,2315438,05/23/22
78742141404,2311774,05/23/22
78742142470,2300895,05/23/22
78742147222,2315424,05/23/22
78742147413,2304566,05/23/22
78742147482,2314450,05/23/22
78742147031,2320917,06/21/22
78742148342,2328283,06/21/22
78742151397,2329488,06/21/22
78742155319,2302965,05/23/22
78742154428,2323418,06/21/22
78742158099,2304304,05/23/22
78742158617,2329045,06/21/22
78742159997,2327208,06/21/22
78742162324,2323091,06/21/22
78742163598,2303058,05/23/22
78742165707,2320457,06/21/22
78742181011,2329585,06/21/22
78742174617,2330157,06/21/22
78742174624,2321981,06/21/22
78742178875,2321454,06/21/22
78742194264,2303654,05/23/22
78742194493,2313776,05/23/22
78742201337,2304561,05/23/22
78742201641,2329122,06/21/22
78742201184,2330576,06/21/22
78742199757,2328583,06/21/22
78742206264,2316090,05/23/22
78742208022,2322257,06/21/22
78742208312,2321651,06/21/22
78742220741,2303646,05/23/22
78742213835,2321987,06/21/22
78742213811,2329499,06/21/22
78742213774,2322022,06/21/22
78742213798,2329503,06/21/22
78742213804,2329490,06/21/22
78742215525,2321896,06/21/22
78742220802,2302037,05/23/22
78742213828,2329497,06/21/22
78742218915,2314038,05/23/22
78742221489,2304777,05/23/22
78742222240,2322256,06/21/22
78742221465,2310906,05/23/22
78742215532,2321892,06/21/22
78742222196,2321543,06/21/22
78742222479,2320417,06/21/22
78742222257,2322253,06/21/22
78742215570,2329491,06/21/22
78742222424,2320418,06/21/22
78742222417,2320046,06/21/22
78742221564,2298629,05/23/22
78742222486,2323568,06/21/22
78742222561,2309205,05/23/22
78742222448,2320044,06/21/22
78742223636,2320783,06/21/22
78742228686,2304576,05/23/22
78742228891,2304308,05/23/22
78742226019,2328177,06/21/22
78742223858,2329805,06/21/22
78742223674,2327924,06/21/22
78742225999,2321650,06/21/22
78742225975,2321653,06/21/22
78742223827,2330130,06/21/22
78742223643,2328048,06/21/22
78742226545,2323078,06/21/22
78742223681,2327923,06/21/22
78742230368,2299903,05/23/22
78742232331,2315809,05/23/22
78742231860,2328651,06/21/22
78742231396,2324021,06/21/22
78742235707,2311624,05/23/22
78742235929,2328188,06/21/22
78742235950,2304230,05/23/22
78742233093,2315962,05/23/22
78742231570,2326726,06/21/22
78742236230,2316566,05/23/22
78742237718,2305946,05/23/22
78742239941,2316013,05/23/22
78742246086,2314526,05/23/22
78742248622,2307537,05/23/22
78742246109,2304578,05/23/22
78742248615,2329236,06/21/22
78742252599,2316109,05/23/22
78742248998,2314860,05/23/22
78742253466,2303640,05/23/22
78742253817,2305954,05/23/22
78742253732,2305960,05/23/22
78742259604,2321933,06/21/22
78742259628,2327926,06/21/22
78742259642,2327914,06/21/22
78742259840,2322001,06/21/22
78742260044,2299137,05/23/22
78742254036,2329847,06/21/22
78742253398,2302128,05/23/22
78742254500,2314401,05/23/22
78742257761,2316014,05/23/22
78742256931,2302073,05/23/22
78742263359,2314214,05/23/22
78742261768,2316648,05/23/22
78742279954,2304569,05/23/22
78742280196,2301771,05/23/22
78742269672,2315308,05/23/22
78742277042,2313661,05/23/22
78742275987,2300749,05/23/22
78742292526,2314724,05/23/22
78742294780,2330140,06/21/22
78742294773,2304555,05/23/22
78742294858,2303638,05/23/22
78742296364,2320608,06/21/22
78742296388,2320605,06/21/22
78742296395,2320971,06/21/22
78742296425,2320601,06/21/22
78742295664,2315220,05/23/22
78742295190,2296895,05/23/22
78742295718,2301495,05/23/22
78742295817,2314619,05/23/22
78742294681,2301479,05/23/22
78742297484,2329489,06/21/22
78742297583,2322312,06/21/22
78742297071,2315114,05/23/22
78742298931,2322196,06/21/22
78742298924,2322178,06/21/22
78742298658,2322136,06/21/22
78742299648,2323569,06/21/22
78742299679,2321810,06/21/22
78742298641,2322197,06/21/22
78742299006,2322079,06/21/22
78742298870,2322106,06/21/22
78742300665,2298635,05/23/22
78742299877,2321928,06/21/22
78742307008,2299627,05/23/22
78742308920,2304248,05/23/22
78742307237,2307877,05/23/22
78742309644,2320514,06/21/22
78742309637,2306576,05/23/22
78742309361,2298565,05/23/22
78742309613,2320512,06/21/22
78742309705,2320398,06/21/22
78742322025,2330012,06/21/22
78742322018,2320629,06/21/22
78742310084,2300485,05/23/22
78742322087,2328693,06/21/22
78742322315,2328646,06/21/22
78742322254,2330390,06/21/22
78742322162,2330162,06/21/22
78742322124,2329505,06/21/22
78742322223,2323079,06/21/22
78742300016,2330131,06/21/22
78742299938,2330138,06/21/22
78742323046,2327990,06/21/22
78742322803,2320386,06/21/22
78742322865,2328145,06/21/22
78742322346,2327915,06/21/22
78742329949,2309947,05/23/22
78742329093,2329851,06/21/22
78742299969,2321874,06/21/22
78742329086,2323562,06/21/22
78742322209,2330155,06/21/22
78742309804,2301600,05/23/22
78742322155,2326862,06/21/22
78742332406,2296206,05/23/22
78742333168,2328705,06/21/22
78742333199,2329519,06/21/22
78742333281,2319870,06/21/22
78742333311,2320496,06/21/22
78742333373,2328708,06/21/22
78742333533,2327427,06/21/22
78742333540,2327430,06/21/22
78742333557,2327432,06/21/22
78742333564,2327426,06/21/22
78742333588,2327428,06/21/22
78742333595,2327429,06/21/22
78742333601,2327433,06/21/22
78742333618,2327434,06/21/22
78742333960,2328578,06/21/22
78742334196,2297904,05/23/22
78742334240,2295349,05/23/22
78742334189,2304540,05/23/22
78742346342,2311771,05/23/22
78742346359,2311779,05/23/22
78742347042,2304537,05/23/22
78742347776,2295345,05/23/22
78742347929,2296557,05/23/22
78742348018,2298597,05/23/22
78742333786,2296901,05/23/22
78742346007,2296805,05/23/22
78742348506,2296238,05/23/22
78742347899,2296675,05/23/22
78742349824,2320010,06/21/22
78742348834,2314046,05/23/22
78742349763,2326114,06/21/22
78742354026,2330389,06/21/22
78742353944,2327886,06/21/22
78742353920,2328112,06/21/22
78742354033,2326755,06/21/22
78742353968,2328424,06/21/22
78742353272,2304556,05/23/22
78742354064,2327833,06/21/22
78742354057,2327834,06/21/22
78742354781,2301654,05/23/22
78742358666,2327359,06/21/22
78742359489,2326703,06/21/22
78742359540,2304567,05/23/22
78742359748,2330139,06/21/22
78742356358,2327421,06/21/22
78742356280,2327836,06/21/22
78742356310,2327610,06/21/22
78742356365,2327424,06/21/22
78742356334,2327420,06/21/22
78742351179,2320074,06/21/22
78742347011,2304558,05/23/22
78742347004,2304546,05/23/22
78742358499,2329501,06/21/22
78742347110,2304794,05/23/22
78742353258,2304550,05/23/22
78742359939,2308946,05/23/22
78742359946,2308943,05/23/22
78742360317,2313371,05/23/22
78742360577,2297663,05/23/22
78742360829,2311518,05/23/22
78742361383,2326932,06/21/22
78742361444,2326537,06/21/22
78742361673,2310753,05/23/22
78742362014,2329254,06/21/22
78742362021,2329627,06/21/22
78742362519,2313739,05/23/22
78742362564,2325468,06/21/22
78742362687,2306674,05/23/22
78742362694,2304773,05/23/22
78742362731,2306680,05/23/22
78742362755,2306678,05/23/22
78742363486,2325625,06/21/22
78742363493,2325602,06/21/22
78742363653,2310323,05/23/22
78742359908,2312562,05/23/22
78742359922,2308947,05/23/22
78742365497,2309876,05/23/22
78742366197,2324981,06/21/22
78742366739,2308079,05/23/22
78742366852,2305275,05/23/22
78742367217,2310702,05/23/22
78742363516,2304534,05/23/22
78742362762,2306676,05/23/22
78742368085,2320277,06/21/22
78742368115,2328186,06/21/22
78742368139,2329214,06/21/22
78742368610,2328603,06/21/22
78742367514,2304775,05/23/22
78742367903,2328261,06/21/22
78742367613,2323156,06/21/22
78742367637,2323155,06/21/22
78742371320,2304293,05/23/22
78742369976,2306729,05/23/22
78742372099,2305540,05/23/22
78742372860,2304435,05/23/22
78742372921,2308502,05/23/22
78742372952,2295961,05/23/22
78742372976,2329229,06/21/22
78742373188,2328266,06/21/22
78742373195,2308966,05/23/22
78742373201,2328270,06/21/22
78742373379,2304570,05/23/22
78742373799,2329093,06/21/22
78742373959,2328664,06/21/22
78742371764,2330053,06/21/22
78742374147,2329226,06/21/22
78742374161,2308940,05/23/22
78742374246,2308939,05/23/22
78742374451,2306503,05/23/22
78742374567,2330325,06/21/22
78742374703,2306007,05/23/22
78742374734,2329507,06/21/22
78742375526,2307932,05/23/22
78742375564,2305903,05/23/22
78742375779,2329095,06/21/22
78742375885,2329091,06/21/22
78742375922,2329158,06/21/22
78742375946,2329508,06/21/22
78742376219,2303127,05/23/22
78742376233,2328790,06/21/22
78742376240,2328706,06/21/22
78742376264,2330267,06/21/22
78742373980,2329094,06/21/22
78742374048,2304893,05/23/22
78742376592,2306408,05/23/22
78742376721,2299100,05/23/22
78742376738,2313520,05/23/22
78742376899,2307093,05/23/22
78742376905,2329738,06/21/22
78742376936,2328691,06/21/22
78742376981,2329642,06/21/22
78742376998,2304531,05/23/22
78742377049,2305885,05/23/22
78742377131,2304106,05/23/22
78742377155,2305308,05/23/22
78742377230,2306811,05/23/22
78742429830,2321645,06/21/22
78742430287,2305250,05/23/22
78742376325,2328249,06/21/22
78742375915,2329161,06/21/22
78742376349,2329417,06/21/22
78742375908,2329164,06/21/22
78742434032,2307505,05/23/22
78742442686,2321740,06/21/22
78742442693,2321866,06/21/22
78742442877,2321683,06/21/22
78742442884,2321688,06/21/22
78742442914,2321601,06/21/22
78742442969,2321561,06/21/22
78742443003,2321223,06/21/22
78742443034,2321142,06/21/22
78742443065,2322258,06/21/22
78742443072,2321143,06/21/22
78742443096,2320848,06/21/22
78742443102,2330164,06/21/22
78742443119,2321091,06/21/22
78742432397,2303922,05/23/22
78812369455,2314230,05/23/22
78895158502,2295431,05/23/22
78895158540,2295409,05/23/22
79041208560,2301486,05/23/22
79200052164,2307389,05/23/22
79200070076,2303979,05/23/22
79200002893,2311501,05/23/22
79200127169,2295811,05/23/22
79200324421,2295812,05/23/22
79200048884,2312736,05/23/22
79200393830,2296780,05/23/22
79200599133,2295797,05/23/22
79200725549,2296769,05/23/22
79200689032,2296775,05/23/22
79200923617,2295841,05/23/22
79341220163,2316785,05/23/22
79373000290,2307964,05/23/22
79471149693,2299146,05/23/22
79606011246,2314640,05/23/22
79606020149,2299797,05/23/22
79879200903,2307980,05/23/22
79893093345,2314785,05/23/22
79893110578,2300263,05/23/22
79893115573,2307845,05/23/22
79893115948,2299457,05/23/22
79893118062,2314813,05/23/22
79893118123,2295577,05/23/22
79893120775,2295441,05/23/22
79893123752,2301263,05/23/22
79893320151,2312539,05/23/22
79893335049,2303042,05/23/22
79893335100,2315752,05/23/22
79893336824,2295992,05/23/22
79893320076,2315662,05/23/22
79893402543,2316793,05/23/22
79893402659,2308407,05/23/22
79893403465,2306281,05/23/22
79893405889,2314900,05/23/22
79893406916,2314887,05/23/22
79893411637,2316794,05/23/22
79893710594,2315290,05/23/22
79916084565,2304126,05/23/22
79894002179,2306577,05/23/22
8052801,2330611,06/21/22
80378406376,2312239,05/23/22
80618415151,2316037,05/23/22
80793812134,2300274,05/23/22
80868193229,2329351,06/21/22
80868000534,2316802,05/23/22
81118123690,2314237,05/23/22
81057012185,2316680,05/23/22
81312700512,2311635,05/23/22
81363884100,2330144,06/21/22
81451900002,2298995,05/23/22
81331002109,2315751,05/23/22
81498334082,2313535,05/23/22
81511149778,2299799,05/23/22
81511149785,2299800,05/23/22
81864001181,2316435,05/23/22
81652087915,2300783,05/23/22
81864201123,2298786,05/23/22
81864201802,2298788,05/23/22
81864202168,2298790,05/23/22
81864221244,2307257,05/23/22
81864241167,2307259,05/23/22
81864000474,2299453,05/23/22
81864160536,2298787,05/23/22
81864160376,2298792,05/23/22
82011570680,2313022,05/23/22
82011570703,2313021,05/23/22
82592010025,1357400,02/26/21
82318600585,2297014,05/23/22
82657194745,2299873,05/23/22
82666500308,2316683,05/23/22
82693150040,2297688,05/23/22
83006200124,2305427,05/23/22
82988078264,2297737,05/23/22
83046446841,2315036,05/23/22
83057910300,2309938,05/23/22
83057170605,2303073,05/23/22
83554098990,2311115,05/23/22
83554084634,2299899,05/23/22
83791010144,2296912,05/23/22
83791191911,2295877,05/23/22
83791131139,2309114,05/23/22
83791550169,2296913,05/23/22
83933239204,2321883,06/21/22
83933232816,2315561,05/23/22
83933230805,2315322,05/23/22
83933248749,2311230,05/23/22
83933256034,2313294,05/23/22
84114901149,2309843,05/23/22
84632141102,2310989,05/23/22
84407540024,2307969,05/23/22
84648391003,2299585,05/23/22
85239004289,2314359,05/23/22
85164000004,2297320,05/23/22
85239001554,2314337,05/23/22
85239008072,2314342,05/23/22
85239008607,2301702,05/23/22
85239009864,2315738,05/23/22
85239012857,2313442,05/23/22
85239012444,2315709,05/23/22
85239012864,2316079,05/23/22
85239017685,2301110,05/23/22
85239018743,2302985,05/23/22
85239019092,2302116,05/23/22
85239021385,2314533,05/23/22
85239021521,2301109,05/23/22
85239023068,2299310,05/23/22
85239022764,2302488,05/23/22
85239026755,2314535,05/23/22
85239027813,2301737,05/23/22
85239027875,2301736,05/23/22
85239027523,2302784,05/23/22
85239029299,2302720,05/23/22
85239030295,2301466,05/23/22
85239031490,2327890,06/21/22
85239030745,2314335,05/23/22
85239031759,2302577,05/23/22
85239032930,2308824,05/23/22
85239034170,2301937,05/23/22
85239033289,2299647,05/23/22
85239033388,2321331,06/21/22
85239033661,2302074,05/23/22
85239034767,2313440,05/23/22
85239037102,2299785,05/23/22
85239037119,2300542,05/23/22
85239037140,2297340,05/23/22
85239036259,2310725,05/23/22
85239036792,2299809,05/23/22
85239039113,2299650,05/23/22
85239039410,2299618,05/23/22
85239039434,2299614,05/23/22
85239039755,2299693,05/23/22
85239039632,2299757,05/23/22
85239040003,2305214,05/23/22
85239040034,2299761,05/23/22
85239041215,2299220,05/23/22
85239043189,2299451,05/23/22
85239044735,2312482,05/23/22
85239045763,2299469,05/23/22
85239045510,2299450,05/23/22
85239046098,2299467,05/23/22
85239046586,2297828,05/23/22
85239046791,2297826,05/23/22
85239047200,2310103,05/23/22
85239047859,2299252,05/23/22
85239048306,2299234,05/23/22
85239048825,2298984,05/23/22
85239051580,2298730,05/23/22
85239049600,2295731,05/23/22
85239052891,2298102,05/23/22
85239052594,2298385,05/23/22
85239052662,2306341,05/23/22
85239052044,2301721,05/23/22
85239047484,2299535,05/23/22
85239052501,2304747,05/23/22
85239054291,2305184,05/23/22
85239054482,2299442,05/23/22
85239055502,2327559,06/21/22
85239055427,2299068,05/23/22
85239058459,2310508,05/23/22
85239058541,2295609,05/23/22
85239069707,2295226,05/23/22
85239071212,2301719,05/23/22
85239067802,2314604,05/23/22
85239068564,2314345,05/23/22
85239077931,2312351,05/23/22
85239078488,2295618,05/23/22
85239080320,2307489,05/23/22
85239086070,2295741,05/23/22
85239086131,2305202,05/23/22
85239090053,2314350,05/23/22
85239096277,2315865,05/23/22
85239109830,2313148,05/23/22
85239105856,2312095,05/23/22
85239105863,2312097,05/23/22
85239106297,2312797,05/23/22
85239106556,2305237,05/23/22
85239120378,2301701,05/23/22
85239123126,2313592,05/23/22
85239131718,2308822,05/23/22
85239131770,2298088,05/23/22
85239132333,2295939,05/23/22
85239139943,2312481,05/23/22
85239143315,2298086,05/23/22
85239143421,2324985,06/21/22
85239148198,2312263,05/23/22
85239156452,2305719,05/23/22
85239157817,2325029,06/21/22
85239162576,2298352,05/23/22
85239162729,2298351,05/23/22
85239166604,2309235,05/23/22
85239163627,2304272,05/23/22
85239170144,2309963,05/23/22
85239163580,2310610,05/23/22
85239164617,2308991,05/23/22
85239181492,2309518,05/23/22
85239182703,2309519,05/23/22
85239183175,2308373,05/23/22
85239182727,2305228,05/23/22
85239186022,2296941,05/23/22
85239189467,2305514,05/23/22
85239189504,2308448,05/23/22
85239194775,2300299,05/23/22
85239182710,2305188,05/23/22
85239189382,2308185,05/23/22
85239206287,2329604,06/21/22
85239206294,2329602,06/21/22
85239206324,2329024,06/21/22
85239214985,2307807,05/23/22
85239217795,2311765,05/23/22
85239220528,2315870,05/23/22
85239220597,2299221,05/23/22
85239248683,2301555,05/23/22
85239251096,2300321,05/23/22
85239236345,2299666,05/23/22
85239236437,2303467,05/23/22
85239261248,2308156,05/23/22
85239267509,2310410,05/23/22
85239268049,2301717,05/23/22
85239270141,2312040,05/23/22
85239270288,2303252,05/23/22
85239270295,2305981,05/23/22
85239270332,2305200,05/23/22
85239276938,2305207,05/23/22
85239278062,2295947,05/23/22
85239280744,2306141,05/23/22
85239281246,2297505,05/23/22
85239281345,2307178,05/23/22
85239268315,2315866,05/23/22
85239285138,2295582,05/23/22
85239286135,2305194,05/23/22
85239286791,2298078,05/23/22
85239286821,2298090,05/23/22
85239280737,2305198,05/23/22
85239284070,2298384,05/23/22
85239293416,2312033,05/23/22
85239293492,2312038,05/23/22
85239293973,2308140,05/23/22
85239294079,2312035,05/23/22
85239294154,2306124,05/23/22
85239294178,2306122,05/23/22
85239296882,2310428,05/23/22
85239298978,2306127,05/23/22
85239299319,2298080,05/23/22
85239300442,2306125,05/23/22
85239292778,2297341,05/23/22
85239304198,2306131,05/23/22
85239305140,2298084,05/23/22
85239306536,2308148,05/23/22
85239306772,2305388,05/23/22
85239306871,2306907,05/23/22
85239306925,2306666,05/23/22
85239306932,2306664,05/23/22
85239307311,2305390,05/23/22
85239309438,2308136,05/23/22
85239309445,2308138,05/23/22
85239309452,2308146,05/23/22
85239313282,2308142,05/23/22
85239313299,2308144,05/23/22
85239320235,2305231,05/23/22
85239320242,2305233,05/23/22
85239320259,2305229,05/23/22
85239325728,2308154,05/23/22
85239308455,2298082,05/23/22
85239334317,2305205,05/23/22
85239334324,2305213,05/23/22
85239346419,2299470,05/23/22
85239347614,2299758,05/23/22
85239386408,2314444,05/23/22
85239388730,2296766,05/23/22
85239400548,2306342,05/23/22
85239403624,2314341,05/23/22
85239406717,2298216,05/23/22
85239412213,2310396,05/23/22
85239410387,2314349,05/23/22
85239704318,2299443,05/23/22
85239791202,2295938,05/23/22
85239809068,2299283,05/23/22
85239815076,2314357,05/23/22
85762040013,2330287,06/21/22
86106013984,2300177,05/23/22
86106052501,2311788,05/23/22
86341607160,2299084,05/23/22
86341604169,2299086,05/23/22
86341600109,2299085,05/23/22
86341750033,2312218,05/23/22
86374068242,2311816,05/23/22
86374068945,2311815,05/23/22
86582200038,2307786,05/23/22
86581010881,2313115,05/23/22
8660135,2297465,05/23/22
86700060414,2310844,05/23/22
86700660195,2315890,05/23/22
86700662816,2308840,05/23/22
86700682647,2298530,05/23/22
86824626183,2306486,05/23/22
86854056769,2313893,05/23/22
87076216443,2307687,05/23/22
86966505421,2302979,05/23/22
87076805869,2315388,05/23/22
87222301368,2312152,05/23/22
87328000608,2298418,05/23/22
87745055670,2300700,05/23/22
87848106392,2298523,05/23/22
87848103940,2308628,05/23/22
88194340102,2304952,05/23/22
88194340003,2330097,06/21/22
88194340089,2330558,06/21/22
88194340621,2330048,06/21/22
88194340614,2329906,06/21/22
88177228267,2316156,05/23/22
88231418917,2298608,05/23/22
88231415503,2322702,06/21/22
88671010016,2311814,05/23/22
88671050029,2311701,05/23/22
88671110013,2303161,05/23/22
88702001624,2299668,05/23/22
88702524772,2299667,05/23/22
89125412004,2306096,05/23/22
89397102221,2312793,05/23/22
89397111902,2312792,05/23/22
89669037572,2301470,05/23/22
90421000017,2305430,05/23/22
90478002033,2305502,05/23/22
90478006987,2312339,05/23/22
90478410029,2313241,05/23/22
91037201041,2295871,05/23/22
91037609519,2304841,05/23/22
91037609663,2330183,06/21/22
91037609632,2330185,06/21/22
92538001802,2297703,05/23/22
92719363705,2315096,05/23/22
92825093879,2316043,05/23/22
92825093091,2316305,05/23/22
92825094517,2313932,05/23/22
92825100744,2316038,05/23/22
