"","Project_Name","Site_Year_Code","Habitat","General_Category","General_Category_lvl2","Family","Species","Reported_Pounds_Harvested","Estimated_Total_Pounds_Harvested","Mean_Pounds_Per_Household","Percapita_Pounds_Harvested","Number_Of_Resource_Harvested","Estimated_Amount_Harvested","Percent_Of_Total_Harvest","Conversion_Units_To_Pounds","Resource_Harvest_Units","Est_Comm_Population","Type","Site","Year","Genus"
"3845","Prince of Wales 1997/1998","Hydaburg_1997","Terrestrial","Birds and Eggs","Bird Eggs","Ducks","Unknown Duck",0,0,0,0,0,0,0,"0.3","Ind.","398.1","Egg",NA,NA,NA
"3846","Index Communities Year 2 (Southeast AK)","Hydaburg_2012","Terrestrial","Birds and Eggs","Bird Eggs","Ducks","Unknown Duck",0,0,0,0,0,0,0,"0.11","Ind.","332.2","Egg",NA,NA,NA
"3847","Index Communities Year 2 (Southeast AK)","Hydaburg_2012","Terrestrial","Birds and Eggs","Bird Eggs","Geese","Unknown Canada Geese",0,0,0,0,0,0,0,"0.27","Ind.","332.2","Egg",NA,NA,NA
"3848","Prince of Wales 1997/1998","Hydaburg_1997","Terrestrial","Birds and Eggs","Bird Eggs","Geese","Unknown Geese",0,0,0,0,0,0,0,"0","Ind.","398.1","Egg",NA,NA,NA
"3849","Index Communities Year 2 (Southeast AK)","Hydaburg_2012","Terrestrial","Birds and Eggs","Bird Eggs","Geese","Unknown Geese",0,0,0,0,0,0,0,"0.28","Ind.","332.2","Egg",NA,NA,NA
"3850","Index Communities Year 2 (Southeast AK)","Hydaburg_2012","Terrestrial","Birds and Eggs","Bird Eggs","Swan","Swan",0,0,0,0,0,0,0,NA,"lb.","332.2","Egg",NA,NA,NA
"3851","Index Communities Year 2 (Southeast AK)","Hydaburg_2012","Terrestrial","Birds and Eggs","Bird Eggs","Swan","Unknown Swan",0,0,0,0,0,0,0,"0.6","Ind.","332.2","Egg",NA,NA,NA
"3852","Index Communities Year 2 (Southeast AK)","Hydaburg_2012","Terrestrial","Birds and Eggs","Bird Eggs","Crane","Sandhill Crane",0,0,0,0,0,0,0,"0.63","Ind.","332.2","Egg",NA,NA,NA
"3853","Index Communities Year 2 (Southeast AK)","Hydaburg_2012","Terrestrial","Birds and Eggs","Bird Eggs","Shorebird","Black Oystercatcher",0,0,0,0,0,0,0,"0.1","Ind.","332.2","Egg",NA,NA,NA
"3854","Index Communities Year 2 (Southeast AK)","Hydaburg_2012","Terrestrial","Birds and Eggs","Bird Eggs","Shorebird","Unknown Small Shorebird",0,0,0,0,0,0,0,"0.05","Ind.","332.2","Egg",NA,NA,NA
"3855","Index Communities Year 2 (Southeast AK)","Hydaburg_2012","Terrestrial","Birds and Eggs","Bird Eggs","Shorebird","Unknown Large Shorebird",0,0,0,0,0,0,0,"0.1","Ind.","332.2","Egg",NA,NA,NA
"3856","Prince of Wales 1997/1998","Hydaburg_1997","Terrestrial","Birds and Eggs","Bird Eggs","Seabirds and Loons","Guillemot",0,0,0,0,0,0,0,"0","Ind.","398.1","Egg",NA,NA,NA
"3857","Index Communities Year 2 (Southeast AK)","Hydaburg_2012","Terrestrial","Birds and Eggs","Bird Eggs","Seabirds and Loons","Glaucous Winged Gull",48.5,120.2,1,0.4,194,481,0.001,"0.25","Ind.","332.2","Egg",NA,NA,NA
"3858","Prince of Wales 1997/1998","Hydaburg_1997","Terrestrial","Birds and Eggs","Bird Eggs","Seabirds and Loons","Unknown Gull",58.2,149,1.14,0.37,194,498,9.620724e-06,"0.3","Ind.","398.1","Egg",NA,NA,NA
"3859","Index Communities Year 2 (Southeast AK)","Hydaburg_2012","Terrestrial","Birds and Eggs","Bird Eggs","Seabirds and Loons","Loon",0,0,0,0,0,0,0,NA,"lb.","332.2","Egg",NA,NA,NA
"3860","Index Communities Year 2 (Southeast AK)","Hydaburg_2012","Terrestrial","Birds and Eggs","Bird Eggs","Seabirds and Loons","Unknown Loon",0,0,0,0,0,0,0,"0.3","Ind.","332.2","Egg",NA,NA,NA
"3861","Prince of Wales 1997/1998","Hydaburg_1997","Terrestrial","Birds and Eggs","Bird Eggs","Seabirds and Loons","Common Murre",0,0,0,0,0,0,0,"0.23","Ind.","398.1","Egg",NA,NA,NA
"3862","Index Communities Year 2 (Southeast AK)","Hydaburg_2012","Terrestrial","Birds and Eggs","Bird Eggs","Seabirds and Loons","Tern",0,0,0,0,0,0,0,NA,"lb.","332.2","Egg",NA,NA,NA
"3863","Index Communities Year 2 (Southeast AK)","Hydaburg_2012","Terrestrial","Birds and Eggs","Bird Eggs","Seabirds and Loons","Unknown Tern",0,0,0,0,0,0,0,"0.04","Ind.","332.2","Egg",NA,NA,NA
"3864","Prince of Wales 1997/1998","Hydaburg_1997","Terrestrial","Birds and Eggs","Bird Eggs","Seabirds and Loons","Unknown Seabird",0,0,0,0,0,0,0,"0.2","Ind.","398.1","Egg",NA,NA,NA
"3865","Index Communities Year 2 (Southeast AK)","Hydaburg_2012","Terrestrial","Birds and Eggs","Bird Eggs","Seabirds and Loons","Unknown Seabird",0,0,0,0,0,0,0,"0.3","Ind.","332.2","Egg",NA,NA,NA
"3866","Index Communities Year 2 (Southeast AK)","Hydaburg_2012","Terrestrial","Birds and Eggs","Bird Eggs","Upland Game Birds","Grouse",0,0,0,0,0,0,0,NA,"lb.","332.2","Egg",NA,NA,NA
"3867","Index Communities Year 2 (Southeast AK)","Hydaburg_2012","Terrestrial","Birds and Eggs","Bird Eggs","Upland Game Birds","Grouse",0,0,0,0,0,0,0,"0.05","Ind.","332.2","Egg",NA,NA,NA
"3868","Index Communities Year 2 (Southeast AK)","Hydaburg_2012","Terrestrial","Birds and Eggs","Bird Eggs","Upland Game Birds","Ptarmigan",0,0,0,0,0,0,0,NA,"lb.","332.2","Egg",NA,NA,NA
"3869","Index Communities Year 2 (Southeast AK)","Hydaburg_2012","Terrestrial","Birds and Eggs","Bird Eggs","Upland Game Birds","Unknown Ptarmigan",0,0,0,0,0,0,0,"0.05","Ind.","332.2","Egg",NA,NA,NA
"3870","Tongass Resource Use Cooperative Study 1987","Hyder_1987","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Unknown Canada Geese",187,221,5.667,2.84,55,65,8.2186685e-05,"3.4","Ind.","77.9","Adult",NA,NA,NA
"3871","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Bufflehead",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3872","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Barrows Goldeneye",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3873","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Common Goldeneye",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3874","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Harlequin",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3875","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Mallard",11,38,0.15,0.05,11,38,2.8401873e-06,"1","Ind.","747","Adult",NA,NA,NA
"3876","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Common Merganser",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3877","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Red-Breasted Merganser",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3878","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Unknown Merganser",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3879","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Long-tailed Duck (Oldsquaw)",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3880","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Northern Pintail",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3881","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Greater Scaup",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3882","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Lesser Scaup",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3883","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Unknown Scaup",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3884","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Surf Scoter",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3885","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","White-winged Scoter",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3886","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Unknown Scoter",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3887","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Green-Winged Teal",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3888","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Unknown Teal",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3889","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","American Wigeon",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3890","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Unknown Wigeon",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3891","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Unknown Ducks",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3892","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Vancouver Canada Geese",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3893","Tongass Resource Use Cooperative Study 1987","Kake_1987","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Unknown Canada Geese",NA,30,0.154,0.05,NA,9,2.8696875e-06,"3.4","Ind.","642","Adult",NA,NA,NA
"3894","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Unknown Canada Geese",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3895","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Snow Geese",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3896","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Geese","White-fronted Geese",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3897","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Unknown Geese",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3898","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Swan","Tundra Swan (whistling)",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3899","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Crane","Sandhill Crane",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3900","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Shorebird","Wilson's Snipe",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3901","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Seabirds and Loons","Cormorants",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3902","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Seabirds and Loons","Horned Grebe",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3903","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Seabirds and Loons","Red Necked Grebe",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3904","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Seabirds and Loons","Puffin",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3905","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Migratory Birds","Seabirds and Loons","Unknown Puffin",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3906","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Other Birds","Upland Game Birds","Rock Ptarmigan",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3907","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Other Birds","Upland Game Birds","Willow Ptarmigan",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3908","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Other Birds","Upland Game Birds","Unknown Ptarmigan",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3909","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Other Birds","Upland Game Birds","Unknown Upland Game Birds",0,0,0,0,0,0,0,NA,NA,"747","Adult",NA,NA,NA
"3910","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Bird Eggs","Ducks","Unknown Duck",3,10,0.04,0.01,10,34,7.4741763e-07,"0.3","Ind.","747","Egg",NA,NA,NA
"3911","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Bird Eggs","Seabirds and Loons","Guillemot",0,0,0,0,0,0,0,NA,NA,"747","Egg",NA,NA,NA
"3912","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Bird Eggs","Seabirds and Loons","Unknown Gull",0,0,0,0,0,0,0,NA,NA,"747","Egg",NA,NA,NA
"3913","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Bird Eggs","Seabirds and Loons","Common Murre",0,0,0,0,0,0,0,NA,NA,"747","Egg",NA,NA,NA
"3914","Southeast Harvest Update 1996","Kake_1996","Terrestrial","Birds and Eggs","Bird Eggs","Seabirds and Loons","Unknown Seabird",0,0,0,0,0,0,0,NA,NA,"747","Egg",NA,NA,NA
"3915","Prince of Wales 1998/1999","Kasaan_1998","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Lesser Scaup",0,0,0,0,0,0,0,"0.9","Ind.","43.7","Adult",NA,NA,NA
"3916","Prince of Wales 1998/1999","Kasaan_1998","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Unknown Wigeon",0,0,0,0,0,0,0,"0.7","Ind.","43.7","Adult",NA,NA,NA
"3917","Tongass Resource Use Cooperative Study 1987","Kasaan_1987","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Unknown Canada Geese",0,0,0,0,0,0,0,NA,NA,"40","Adult",NA,NA,NA
"3918","Prince of Wales 1998/1999","Kasaan_1998","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Snow Geese",0,0,0,0,0,0,0,"2.3","Ind.","43.7","Adult",NA,NA,NA
"3919","Prince of Wales 1998/1999","Kasaan_1998","Terrestrial","Birds and Eggs","Migratory Birds","Swan","Unknown Swan",0,0,0,0,0,0,0,"0","Ind.","43.7","Adult",NA,NA,NA
"3920","Prince of Wales 1998/1999","Kasaan_1998","Terrestrial","Birds and Eggs","Migratory Birds","Seabirds and Loons","Horned Grebe",0,0,0,0,0,0,0,"0","Ind.","43.7","Adult",NA,NA,NA
"3921","Prince of Wales 1998/1999","Kasaan_1998","Terrestrial","Birds and Eggs","Migratory Birds","Seabirds and Loons","Red Necked Grebe",0,0,0,0,0,0,0,"0","Ind.","43.7","Adult",NA,NA,NA
"3922","Prince of Wales 1998/1999","Kasaan_1998","Terrestrial","Birds and Eggs","Migratory Birds","Seabirds and Loons","Unknown Grebe",0,0,0,0,0,0,0,"0","Ind.","43.7","Adult",NA,NA,NA
"3923","Prince of Wales 1998/1999","Kasaan_1998","Terrestrial","Birds and Eggs","Migratory Birds","Seabirds and Loons","Unknown Seabird",0,0,0,0,0,0,0,"0","Ind.","43.7","Adult",NA,NA,NA
"3924","Prince of Wales 1998/1999","Kasaan_1998","Terrestrial","Birds and Eggs","Other Birds","Upland Game Birds","Unknown Upland Game Birds",0,0,0,0,0,0,0,"0.7","Ind.","43.7","Adult",NA,NA,NA
"3925","Prince of Wales 1998/1999","Kasaan_1998","Terrestrial","Birds and Eggs","Bird Eggs","Seabirds and Loons","Guillemot",0,0,0,0,0,0,0,"0","Ind.","43.7","Egg",NA,NA,NA
"3926","Prince of Wales 1998/1999","Kasaan_1998","Terrestrial","Birds and Eggs","Bird Eggs","Seabirds and Loons","Common Murre",0,0,0,0,0,0,0,"0.23","Ind.","43.7","Egg",NA,NA,NA
"3927","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Bufflehead",0,0,0,0,0,0,0,"0.4","Ind.","847.3","Adult",NA,NA,NA
"3928","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Barrows Goldeneye",0,0,0,0,0,0,0,"0.8","Ind.","847.3","Adult",NA,NA,NA
"3929","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Common Goldeneye",0,0,0,0,0,0,0,"0.8","Ind.","847.3","Adult",NA,NA,NA
"3930","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Unknown Goldeneye",0,0,0,0,0,0,0,"0","Ind.","847.3","Adult",NA,NA,NA
"3931","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Harlequin",0,0,0,0,0,0,0,"0.5","Ind.","847.3","Adult",NA,NA,NA
"3932","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Mallard",91,260,0.86,0.31,91,260,9.591583e-06,"1","Ind.","847.3","Adult",NA,NA,NA
"3933","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Common Merganser",18,51,0.17,0.06,20,57,1.8814259e-06,"0.9","Ind.","847.3","Adult",NA,NA,NA
"3934","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Red-Breasted Merganser",0,0,0,0,0,0,0,"0","Ind.","847.3","Adult",NA,NA,NA
"3935","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Unknown Merganser",0,0,0,0,0,0,0,"0","Ind.","847.3","Adult",NA,NA,NA
"3936","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Long-tailed Duck (Oldsquaw)",0,0,0,0,0,0,0,"0.8","Ind.","847.3","Adult",NA,NA,NA
"3937","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Northern Pintail",0,0,0,0,0,0,0,"0.8","Ind.","847.3","Adult",NA,NA,NA
"3938","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Greater Scaup",0,0,0,0,0,0,0,"0.9","Ind.","847.3","Adult",NA,NA,NA
"3939","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Lesser Scaup",0,0,0,0,0,0,0,"0.9","Ind.","847.3","Adult",NA,NA,NA
"3940","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Unknown Scaup",0,0,0,0,0,0,0,"0.9","Ind.","847.3","Adult",NA,NA,NA
"3941","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Surf Scoter",0,0,0,0,0,0,0,"0.9","Ind.","847.3","Adult",NA,NA,NA
"3942","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","White-winged Scoter",0,0,0,0,0,0,0,"0","Ind.","847.3","Adult",NA,NA,NA
"3943","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Unknown Scoter",0,0,0,0,0,0,0,"0.9","Ind.","847.3","Adult",NA,NA,NA
"3944","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Green-Winged Teal",6,17,0.06,0.02,20,57,6.27142e-07,"0.3","Ind.","847.3","Adult",NA,NA,NA
"3945","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Unknown Teal",0,0,0,0,0,0,0,"0.3","Ind.","847.3","Adult",NA,NA,NA
"3946","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","American Wigeon",0,0,0,0,0,0,0,"0.7","Ind.","847.3","Adult",NA,NA,NA
"3947","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Unknown Wigeon",0,0,0,0,0,0,0,"0.7","Ind.","847.3","Adult",NA,NA,NA
"3948","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Ducks","Unknown Ducks",0,0,0,0,0,0,0,"0.83","Ind.","847.3","Adult",NA,NA,NA
"3949","Southeast Timber 1984/1985","Klawock_1984","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Brant",0,0,0,0,0,0,0,NA,NA,"473.1","Adult",NA,NA,NA
"3950","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Vancouver Canada Geese",79.2,226,0.75,0.27,66,189,8.337299e-06,"1.2","Ind.","847.3","Adult",NA,NA,NA
"3951","Tongass Resource Use Cooperative Study 1987","Klawock_1987","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Unknown Canada Geese",NA,272,1.213,0.34,NA,80,1.3955302e-05,"3.4","Ind.","790.3","Adult",NA,NA,NA
"3952","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Unknown Canada Geese",0,0,0,0,0,0,0,"2.23","Ind.","847.3","Adult",NA,NA,NA
"3953","Southeast Timber 1984/1985","Klawock_1984","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Emperor Geese",0,0,0,0,0,0,0,NA,NA,"473.1","Adult",NA,NA,NA
"3954","Southeast Timber 1984/1985","Klawock_1984","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Snow Geese",0,0,0,0,0,0,0,NA,NA,"473.1","Adult",NA,NA,NA
"3955","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Snow Geese",0,0,0,0,0,0,0,"2.3","Ind.","847.3","Adult",NA,NA,NA
"3956","Southeast Timber 1984/1985","Klawock_1984","Terrestrial","Birds and Eggs","Migratory Birds","Geese","White-fronted Geese",0,0,0,0,0,0,0,NA,NA,"473.1","Adult",NA,NA,NA
"3957","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Geese","White-fronted Geese",2.4,7,0.02,0.01,1,3,2.5823493e-07,"2.4","Ind.","847.3","Adult",NA,NA,NA
"3958","Southeast Timber 1984/1985","Klawock_1984","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Unknown Geese",0,0,0,0,0,0,0,NA,NA,"473.1","Adult",NA,NA,NA
"3959","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Unknown Geese",3.6,10,0.03,0.01,2,6,3.6890702e-07,"1.8","Ind.","847.3","Adult",NA,NA,NA
"3960","Southeast Timber 1984/1985","Klawock_1984","Terrestrial","Birds and Eggs","Migratory Birds","Swan","Tundra Swan (whistling)",0,0,0,0,0,0,0,NA,NA,"473.1","Adult",NA,NA,NA
"3961","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Swan","Tundra Swan (whistling)",0,0,0,0,0,0,0,"8","Ind.","847.3","Adult",NA,NA,NA
"3962","Southeast Timber 1984/1985","Klawock_1984","Terrestrial","Birds and Eggs","Migratory Birds","Swan","Unknown Swan",0,0,0,0,0,0,0,NA,NA,"473.1","Adult",NA,NA,NA
"3963","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Swan","Unknown Swan",0,0,0,0,0,0,0,"0","Ind.","847.3","Adult",NA,NA,NA
"3964","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Crane","Sandhill Crane",0,0,0,0,0,0,0,"8.4","Ind.","847.3","Adult",NA,NA,NA
"3965","Prince of Wales 1997/1998","Klawock_1997","Terrestrial","Birds and Eggs","Migratory Birds","Shorebird","Wilson's Snipe",0,0,0,0,0,0,0,"0.1","Ind.","847.3","Adult",NA,NA,NA
"3966","Southeast Timber 1984/1985","Klawock_1984","Terrestrial","Birds and Eggs","Migratory Birds","Seabirds and Loons","Cormorants",0,0,0,0,0,0,0,NA,NA,"473.1","Adult",NA,NA,NA
